Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,AAPL.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
19/8/13,285.57,9.2524,10.9948,25.0418,34.9087,-107.4532,100,0,14854657060,28867423970,14.7067,14.6491,72.53421318,90.1022,89.564,83.4031,51.8466,105.5549,0,100,85678307640,68518139090,14.8439,14.9632,31.393,32.5794,39.5585,42.9605,21.7987,-66.5068,85.7143,78.5714,-2263353374,-6077532981,26.664,26.6686,22.28,18.8719,25.5339,30.4656,29.8784,-44.0252,92.8571,0,1471004058,-3615594056,16.7315,16.7,158.63,9.7263,24.4198,39.9884,16.0732,-145.5544,100,28.5714,-334019200,613276707.2,133.3599,132.8994
20/8/13,287.09,17.268,11.1409,27.4822,35.9426,-70.5501,92.8571,7.1429,14886383060,28858389414,14.6336,14.5845,71.58135699,77.1502,85.9813,84.8568,52.7487,74.7454,0,92.8571,85319618882,68177844628,14.983,15.1237,31.62,30.3307,33.7423,38.5573,20.2742,-68.6553,78.5714,71.4286,-2240373774,-6078833713,26.6735,26.5886,22.523,41.098,27.3292,39.7392,27.6728,26.6963,85.7143,7.1429,1503088358,-3610021520,16.6891,16.6835,159.56,13.3862,16.0411,35.8341,16.4413,-123.0069,100,21.4286,-331730500,614612461,132.5945,132.3588
21/8/13,284.57,22.5123,16.3442,26.3893,37.4359,-78.9519,85.7143,0,14850077060,28833589384,14.5583,14.5245,71.76564252,63.1095,76.7873,76.3849,53.5606,61.1537,0,85.7143,85655498817,67972929642,15.1162,15.2204,31.61,36.7865,33.2322,42.0625,18.5015,-58.1108,71.4286,64.2857,-2277782874,-6105099677,26.698,26.5489,22.17,51.6403,37.2034,47.5164,26.9679,-49.9288,78.5714,0,1470685058,-3628715731,16.6764,16.7012,157.11,12.4439,11.8521,36.1391,17.5277,-143.8106,100,14.2857,-334784300,612905975.2,132.1672,131.9254
22/8/13,289.73,49.7106,29.8303,25.968,37.6374,-31.5116,78.5714,0,14878529060,28860470070,14.4897,14.4728,71.85135672,44.3637,61.5411,76.9652,53.3483,48.1034,35.7143,78.5714,85899706661,68043317018,15.2441,15.3074,32.39,59.8288,42.3153,52.2911,17.9779,49.4647,64.2857,57.1429,-2246612974,-6089914341,26.7125,26.6036,22.26,51.5725,48.1036,40.4542,26.3335,-38.3183,71.4286,7.1429,1488065658,-3631875840,16.64,16.6777,159.41,28.6366,18.1556,33.2959,18.0701,-81.1849,92.8571,7.1429,-332481600,614740646.8,131.5991,131.4264
23/8/13,290.01,65.7194,45.9807,46.8171,36.5496,11.2848,71.4286,0,14917767060,28867227726,14.4674,14.4887,71.57421414,34.2079,47.227,74.4638,53.1572,35.7408,28.5714,71.4286,85676974839,68006566267,15.3828,15.3689,34.75,78.9283,58.5145,76.3622,21.7712,266.6353,57.1429,100,-2021119174,-6033540891,26.9321,27.1012,22.44,46.749,49.9873,43.1372,24.3881,33.5125,64.2857,0,1511154358,-3633799899,16.6348,16.6694,158.65,36.8512,25.9772,42.5169,18.4208,-63.1479,85.7143,0,-333977400,614332397.1,131.3691,131.2831
26/8/13,286.21,70.0868,61.8389,45.0998,36.478,-22.7394,64.2857,0,14883533060,28840425427,14.4406,14.4947,71.85278529,29.1128,35.8948,70.7011,53.6739,61.0395,21.4286,64.2857,86007940769,67844154120,15.5193,15.405,34.15,83.969,74.242,66.7145,25.1852,150.508,50,92.8571,-2093905974,-6079032641,27.1131,27.3914,22.275,46.7855,48.369,45.195,23.2492,0.7656,57.1429,0,1488886558,-3649157002,16.6288,16.6707,157.9,44.4491,36.6456,38.5878,17.7478,-53.5927,78.5714,0,-335862600,612638912.3,131.0973,130.9902
27/8/13,280.93,40.8568,58.8877,33.5872,38.095,-188.1696,100,0,14834013060,28812179362,14.3805,14.4399,69.79850163,22.0964,28.4724,66.6195,50.2407,-179.8215,14.2857,57.1429,85583751545,67539816016,15.6034,15.419,33.26,69.2767,77.3913,57.446,25.6906,66.1505,42.8571,85.7143,-2152428274,-6124002408,27.1969,27.4947,22.191,42.5362,45.3569,38.0542,23.4751,-79.345,50,0,1451248058,-3621441379,16.5864,16.6338,153.23,29.0117,36.7707,31.2685,19.9962,-207.374,100,7.1429,-339534600,609578912.3,130.5841,130.3502
28/8/13,281.58,19.879,43.6076,29.1617,39.6445,-166.637,100,7.1429,14863155060,28818770060,14.3109,14.3632,70.12792987,22.7913,24.6669,52.0502,47.0822,-147.4501,7.1429,50,85891359852,67539564907,15.5664,15.3626,33.02,49.7523,67.666,56.2202,25.7516,37.4437,35.7143,78.5714,-2196685674,-6165309315,27.3012,27.5602,22.285,39.2028,42.8415,41.0129,22.2151,1.6447,42.8571,0,1479338058,-3618431736,16.5715,16.6145,152.97,18.1512,30.5373,26.6359,22.4284,-171.9749,100,0,-337191400,609873982,129.7369,129.4962
29/8/13,283.98,22.2719,27.6693,32.2422,38.9128,-75.2302,92.8571,0,14894483060,28829142876,14.2742,14.3104,70.2427869,17.7889,20.8922,56.9729,44.359,-97.9822,0,42.8571,86131017691,67350784151,15.5516,15.3484,33.55,35.974,51.6676,51.7087,25.265,34.6113,28.5714,71.4286,-2151400974,-6125685202,27.3788,27.5441,22.06,31.1525,37.6305,42.5377,21.5694,-61.2223,35.7143,21.4286,1451034558,-3644558044,16.5685,16.6041,153.63,15.4203,20.8611,25.4434,24.0488,-107.551,92.8571,21.4286,-335058400,610277522.5,128.9967,128.7033
30/8/13,280.98,23.5918,21.9143,40.5214,38.2543,-88.2575,85.7143,0,14863789060,28810802108,14.2643,14.2957,69.60221611,16.27,18.9501,57.2748,40.741,-110.1463,0,35.7143,85858720219,67138940939,15.5263,15.3387,33.4,31.0043,38.9102,55.5037,24.8269,26.9982,21.4286,64.2857,-2194191174,-6100449956,27.5106,27.5976,21.98,24.4765,31.6106,42.5377,21.7806,-155.9958,28.5714,14.2857,1417138258,-3662958893,16.5819,16.5956,152.13,17.1477,16.9064,32.865,25.8697,-101.1452,100,14.2857,-337292400,609391081.4,128.5049,128.2637
9/2/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/13,288.8,,,,,,,,,,,,69.79707306,,,,,,,,,,,,31.88,,,,,,,,,,,,22.067,,,,,,,,,,,,154.76,,,,,,,,,,,
9/4/13,293.64,43.6969,29.6012,45.1649,17.7032,-12.0111,21.4286,57.1429,14346613060,28402872863,13.0142,12.9787,71.24150019,30.5022,21.4637,37.7627,31.9973,-64.8817,85.7143,28.5714,83852495818,68079226895,13.4437,13.3277,31.195,71.7858,62.8056,61.4787,21.4024,259.5885,28.5714,100,-2178725796,-6549363782,23.4259,23.4342,22.635,49.5611,30.0705,44.9353,17.3585,45.4286,85.7143,42.8571,743324558,-3959843847,15.585,15.4994,155.74,59.1921,39.3882,42.1334,31.8502,27.5358,85.7143,0,-365726200,606870331.7,118.5692,118.4976
9/5/13,294.1,80.8817,82.1014,49.0777,18.7884,97.1003,57.1429,28.5714,14435943060,28411962147,12.8161,12.887,70.75278639,77.5876,84.4732,68.4152,38.2041,82.7827,0,100,84397594761,68768449478,13.6383,13.7087,31.235,35.101,60.4981,67.2738,55.5965,-22.338,0,78.5714,-2065294974,-6366683789,26.987,26.8205,22.6,84.5253,80.1399,76.0509,53.2011,115.359,0,100,1419390958,-3591368173,17.511,17.4844,156.17,81.7686,86.5354,65.2826,18.2139,90.6757,7.1429,92.8571,-355673200,609382331.5,119.3558,119.7995
9/6/13,295.86,,,,,,,,,,,,71.17421454,,,,,,,,,,,,31.152,,,,,,,,,,,,22.67,,,,,,,,,,,,156.66,,,,,,,,,,,
9/9/13,299.71,88.454,85.9748,64.7489,29.2344,128.0919,50,100,15085557060,28882440118,14.3997,14.5227,72.30992769,73.8901,64.3874,67.4254,31.8253,148.5449,50,0,86999528158,67019045722,15.4344,15.4719,31.655,27.2284,15.4447,39.3433,22.6213,-57.1998,85.7143,28.5714,-2445180274,-6120383962,27.0606,26.6634,22.91,83.9735,76.9964,60.5573,21.1421,142.4742,64.2857,100,1514331758,-3640880132,16.6675,16.7346,159.49,82.6651,77.0222,50.6253,19.4574,129.8974,64.2857,0,-325575100,611054390.3,127.4488,128.2968
9/10/13,300.36,7.2693,22.7827,38.9599,33.3767,-190.7993,100,71.4286,15002317060,28888854247,15.7108,15.6008,70.66278648,46.7098,48.2623,50.6078,12.2581,-6.6222,7.1429,14.2857,85695001256,65343113446,15.0672,15.0823,32.39,17.2071,39.717,49.246,16.8691,-53.725,21.4286,64.2857,-2196224974,-6083200535,27.7617,27.7588,22.985,27.4217,34.2512,37.8716,28.3338,-71.1792,100,0,1451758458,-3735608008,17.0368,17.0274,165.14,8.8956,10.9666,27.5323,29.2861,-103.5416,100,0,-325751100,622966051.1,129.5064,129.3797
9/11/13,299.64,,,,,,,,,,,,66.81564747,,,,,,,,,,,,32.74,,,,,,,,,,,,22.81,,,,,,,,,,,,165.06,,,,,,,,,,,
9/12/13,298.86,28.6932,27.2063,63.8504,44.651,-3.8392,14.2857,64.2857,15576127060,29446742076,19.2988,19.2034,67.52707533,53.8287,69.202,68.824,42.5071,65.6489,21.4286,85.7143,88617767377,66901021034,17.2363,17.3037,32.69,65.2778,68.2515,67.1686,38.305,100.8974,7.1429,78.5714,-1928104474,-6025567976,32.0401,32.0557,22.63,83.3286,71.7921,63.6427,22.4989,153.2168,71.4286,21.4286,1775828658,-3583674939,18.0552,18.2152,163.35,29.2048,25.8829,59.6102,26.3901,-29.9049,0,64.2857,-291797800,637697715.2,138.5853,138.027
13/9/13,297.92,60.5117,78.0259,66.6457,26.5017,50.1078,21.4286,92.8571,15027137060,28884047441,14.7141,14.7789,66.4142193,8.4895,22.7225,35.2501,30.7287,-122.3329,100,7.1429,85462850223,66278529080,15.2313,15.0871,33.03,91.6439,89.3304,55.4741,19.5611,77.1597,57.1429,0,-2341172774,-6026575869,26.704,26.9369,23.44,61.7819,64.8603,64.1912,21.8692,154.2248,35.7143,100,1531838758,-3633851590,16.8797,16.9285,164,84.5447,90.2582,69.1015,22.0832,77.1525,35.7143,85.7143,-323000800,613944256.1,130.6233,131.9922
16/9/13,296.06,37.8256,60.2372,65.5731,24.6529,24.5826,14.2857,85.7143,14990969060,28857961113,14.7903,14.8175,64.30279284,7.8521,11.3261,30.7565,32.6209,-134.5811,100,0,84919142880,65953968679,15.1349,14.9497,32.801,81.2168,88.3292,61.1941,20.5043,98.6287,50,0,-2394012474,-6069671105,26.7048,27.1023,23.39,66.7841,61.8123,74.5176,24.0463,152.4274,28.5714,100,1501750258,-3657253757,16.9832,17.0491,167.03,77.9686,84.2994,73.3127,23.9999,100.2951,28.5714,100,-319447700,614259162.3,131.6531,132.8271
17/9/13,304.17,45.4669,47.9347,58.4231,24.7488,116.3872,7.1429,100,15036899060,28898787721,14.8548,14.8291,65.04564924,11.3405,9.2274,25.1801,34.3238,-98.8885,92.8571,57.1429,85318524079,66066161760,14.9946,14.7636,32.93,66.5658,79.8088,61.5539,21.3533,87.4888,42.8571,0,-2309295974,-6145470079,26.8441,27.2437,23.74,85.7392,71.4351,75.3337,26.5035,157.8245,21.4286,100,1539290958,-3670904920,17.0934,17.156,167.42,77.7085,80.074,75.0364,25.7249,84.3304,21.4286,92.8571,-316794000,616470579,132.697,133.6416
18/9/13,312.034,67.5729,50.2885,69.3321,27.2175,257.0219,0,100,15095827060,28949251190,14.9334,14.8971,66.38279076,31.8392,17.0106,39.4235,34.3948,-52.2735,85.7143,50,85775386535,66254848363,14.8815,14.6974,33.32,61.2486,69.6771,55.416,21.8464,80.8931,35.7143,0,-2245196074,-6099363133,26.9776,27.2942,23.9,86.0094,79.5109,77.4748,27.8742,118.1979,14.2857,100,1571266358,-3642482342,17.2028,17.2651,168.06,79.0212,78.2328,71.039,27.8565,87.2484,14.2857,100,-313371600,617849459,133.6611,134.2049
19/9/13,312.06,92.6621,68.5673,78.7066,29.8103,190.7929,7.1429,100,15142845060,28929637967,15.0341,15.041,67.4713611,59.4548,34.2115,45.1553,32.6471,-11.2906,78.5714,42.8571,86179928139,66225337729,14.7896,14.6857,33.64,73.7396,67.1847,60.414,22.9196,109.1342,28.5714,100,-2203169474,-6066675777,27.1761,27.4099,23.915,90.1963,87.315,78.8754,29.623,111.4767,7.1429,100,1599527758,-3653440844,17.2981,17.3692,167.78,77.0528,77.9275,77.2615,30.1028,96.6517,7.1429,100,-316906300,616354009,134.7863,135.1422
20/9/13,316.34,88.7951,83.01,75.46,33.1489,154.6665,0,100,15248891060,28925739217,15.1202,15.1475,66.77279037,71.3545,54.2161,50.2343,31.4781,-10.2777,71.4286,35.7143,85480624640,65683168562,14.7261,14.7174,32.791,63.0529,66.0137,59.3578,21.5384,33.6206,21.4286,92.8571,-2306074374,-6142139371,27.3513,27.4939,23.769,79.7412,85.3156,77.8969,29.2307,69.18,0,92.8571,1552458758,-3652522661,17.3912,17.4517,169.75,82.4919,79.522,68.587,29.4599,77.404,0,92.8571,-296496200,636764109,135.6913,135.6567
23/9/13,311.49,77.8178,86.425,76.7344,34.1015,77.9465,0,92.8571,15211193060,28916797245,15.2041,15.2481,70.09135848,79.805,70.2047,60.3501,29.0628,134.3167,64.2857,28.5714,86242732202,65777433439,14.6984,14.8457,32.74,42.5293,59.7739,47.815,19.7039,-42.9588,14.2857,85.7143,-2345900474,-6141205283,27.4614,27.4306,23.62,50.7225,73.5533,66.8403,28.8776,46.941,0,85.7143,1530021658,-3673090002,17.4641,17.4867,165.25,61.5713,73.7053,68.9989,28.8814,3.3583,21.4286,85.7143,-301312400,633312928.2,136.5758,136.1045
24/9/13,314.13,69.9499,78.8543,72.2534,35.4015,81.7308,0,85.7143,15251865060,28910218452,15.2635,15.316,69.8713587,76.7362,75.9652,59.4451,26.889,155.148,57.1429,21.4286,85878387438,65535013197,14.6632,14.9437,32.455,16.9756,40.8526,51.7673,18.4696,-127.7521,7.1429,78.5714,-2386585474,-6147421047,27.5423,27.4289,23.705,32.0181,54.1606,61.9549,28.3306,42.0531,0,78.5714,1554431758,-3674898158,17.5021,17.4991,162.97,38.7493,60.9375,56.7748,26.8957,-87.1569,14.2857,78.5714,-304735000,629890328.2,136.7844,136.0737
25/9/13,312.65,53.1461,66.9713,74.4563,36.2709,59.0392,7.1429,78.5714,15211693060,28895659473,15.3416,15.3906,68.78993121,72.0027,76.1813,55.1659,24.4474,82.1654,50,14.2857,85561429922,65225769309,14.7322,14.9918,32.505,21.1587,26.8879,47.1929,17.3587,-94.1309,0,71.4286,-2357677974,-6161152110,27.5356,27.3699,23.7,21.4107,34.7171,66.4905,27.8382,28.9674,7.1429,71.4286,1534551858,-3674033814,17.5669,17.5363,162.31,11.1482,37.1563,48.6399,24.61,-128.0212,7.1429,71.4286,-308349600,629561728.2,136.6472,135.7111
26/9/13,318.12,58.5482,60.5481,72.5366,37.6254,84.0973,0,71.4286,15251491060,28919173512,15.4142,15.446,69.45993054,64.7045,71.1478,52.7873,22.25,74.2233,42.8571,7.1429,85798651759,65224751189,14.7866,15.0131,32.77,29.9179,22.6841,49.1631,15.6364,-39.5994,0,64.2857,-2329173974,-6164628207,27.529,27.3444,23.41,26.8117,26.7469,65.1951,25.4528,-89.1677,0,64.2857,1502548558,-3683634804,17.6391,17.5627,162.29,9.1201,19.6725,47.4369,22.3724,-110.0694,0,64.2857,-311061000,629195829.9,136.4879,135.3606
27/9/13,316.01,60.1367,57.277,75.8526,38.8444,61.7761,35.7143,64.2857,15218341060,28931712113,15.498,15.5187,68.96421675,42.7323,59.8132,51.0892,20.7903,43.943,35.7143,0,85570611131,65231101688,14.8315,15.0179,33.27,46.6064,32.561,52.3254,16.2522,83.6797,0,100,-2273825974,-6169659843,27.5381,27.3599,22.98,21.0418,23.0881,46.9148,24.9571,-209.679,21.4286,57.1429,1473624458,-3701216120,17.651,17.5112,159.85,10.6705,10.3129,40.5894,21.478,-143.4299,0,57.1429,-314740100,627549916.8,136.1849,134.7439
30/9/13,312.64,56.4867,58.3905,65.6207,38.4721,11.0128,28.5714,57.1429,15185869060,28923384000,15.566,15.5463,68.10707475,29.6871,45.708,46.229,20.4444,2.288,28.5714,0,85310454471,65138832027,14.882,14.985,33.28,62.4138,46.3127,53.9178,16.1698,29.3677,0,92.8571,-2233986474,-6133738983,27.5064,27.3908,22.921,21.207,23.0202,36.575,25.6498,-176.1511,100,50,1441134858,-3697112171,17.5832,17.4028,158.21,11.8954,10.562,33.3919,22.2687,-143.3976,100,50,-317543700,628324452.2,135.4794,133.7958
10/1/13,320.95,73.6252,81.7828,71.7616,30.0556,71.3703,50,78.5714,14516051060,28511445760,12.8778,13.0556,69.70850172,22.1272,25.3059,48.5497,24.2835,-27.3796,35.7143,57.1429,88794254354,72282799818,16.0929,16.1137,33.58,14.4817,16.8946,41.8606,14.6824,-73.6056,100,0,-2901667096,-6835853655,21.9689,21.9614,22.83,63.3642,59.6175,67.7269,28.1582,113.6124,50,100,492891558,-4174405217,15.2163,15.2876,159,83.7876,85.7754,74.5443,47.6128,119.8141,35.7143,100,-407948000,568109048.4,106.4552,106.8747
10/2/13,320.51,,,,,,,,,,,,69.93707292,,,,,,,,,,,,33.92,,,,,,,,,,,,22.885,,,,,,,,,,,,158.67,,,,,,,,,,,
10/3/13,314.76,,,,,,,,,,,,69.05850237,,,,,,,,,,,,33.86,,,,,,,,,,,,22.6,,,,,,,,,,,,156.85,,,,,,,,,,,
10/4/13,319.04,69.3595,46.8668,51.2155,17.3594,55.8073,14.2857,50,14393063060,28432444635,13.0378,12.9987,69.00421671,56.3228,35.5335,39.7791,29.737,-3.929,78.5714,21.4286,84228424193,68361938641,13.3291,13.2924,33.88,81.1031,70.511,74.2115,26.0968,227.1227,21.4286,100,-2107609096,-6485358752,23.5353,23.5965,22.81,73.0341,49.6856,59.8428,19.6596,147.0713,78.5714,100,810427458,-3922984508,15.6172,15.5657,156.55,77.0679,56.9614,51.1067,29.0839,118.7816,78.5714,0,-362598600,609297321.3,118.4884,118.8078
10/7/13,310.03,91.6564,90.7498,75.8506,31.3424,120.8774,21.4286,100,14914595060,28660171673,14.1291,14.2016,69.67850175,75.4143,78.0973,51.3283,29.3702,75.5983,50,0,82359643525,67126862735,12.6676,12.8257,33.3,73.1064,57.6857,50.2241,25.9105,86.5364,21.4286,0,-2027049074,-6089260985,28.4281,28.422,22.83,21.1707,28.1947,33.1983,30.3987,-141.1561,100,0,1553030058,-3859558532,17.576,17.5319,154.25,84.8171,77.4344,53.418,25.2443,137.4841,21.4286,0,-338797600,611301940.2,125.4237,126.4182
10/8/13,303.23,,,,,,,,,,,,68.70564558,,,,,,,,,,,,33.01,,,,,,,,,,,,22.48,,,,,,,,,,,,153.05,,,,,,,,,,,
10/9/13,298.23,92.5507,88.8844,69.1999,28.5403,103.2141,42.8571,100,15121125060,28905963928,14.4503,14.6145,69.51250192,64.619,69.3169,68.3913,29.2604,35.932,42.8571,0,86256331815,66701479374,15.4514,15.5201,33.07,56.747,30.4532,47.1028,20.6665,-4.5767,78.5714,21.4286,-2388299074,-6065367719,26.852,26.6541,22.59,85.1054,83.7778,69.928,22.4288,128.5655,57.1429,100,1546037158,-3655147562,16.7174,16.8147,154.44,90.917,82.9532,68.1058,20.4817,233.0815,57.1429,100,-320309200,614937326.6,127.8665,129.3063
10/10/13,305.174,19.2708,18.0193,41.4178,31.962,-88.3288,92.8571,64.2857,15053419060,28902008048,15.6645,15.5336,69.94821577,51.1698,47.1111,56.3621,11.3983,122.3701,0,7.1429,85973604334,65335600554,15.0837,15.1172,33.76,40.0818,32.19,53.4357,16.9099,51.378,14.2857,57.1429,-2153349874,-6058019920,27.8176,27.7642,23.1,34.9792,32.7314,50.1546,25.5654,136.9067,92.8571,0,1490947858,-3727770128,16.9798,17.0427,158.01,40.6476,19.1507,42.3328,27.9582,17.4107,92.8571,0,-322112100,625857756.4,129.0079,129.274
10/11/13,310.889,,,,,,,,,,,,70.40164388,,,,,,,,,,,,34.13,,,,,,,,,,,,23.255,,,,,,,,,,,,160,,,,,,,,,,,
14/10/13,310.7,69.4453,43.0293,50.6886,26.4346,-16.2735,78.5714,50,15057899060,28967771723,15.5828,15.4765,70.86278628,88.1512,72.0234,54.5623,10.0392,154.114,28.5714,100,86503241662,65703806546,15.1328,15.1406,34.45,92.3283,66.6285,62.2907,19.2442,142.9886,0,100,-2095558674,-6005389780,27.9594,27.9076,23.45,93.0608,65.3796,52.5959,22.2626,166.6057,78.5714,0,1542675158,-3681327179,16.9787,17.062,159.46,91.9465,68.0594,47.4048,22.9528,77.775,78.5714,0,-321415300,629451650,128.8682,129.5272
15/10/13,306.4,78.4979,62.7717,51.8903,24.5441,-33.924,71.4286,42.8571,15012677060,28941194598,15.561,15.4796,71.23992876,90.4725,85.1243,60.8416,10.6859,178.5507,21.4286,100,86823315582,65695903486,15.1921,15.1999,34.49,90.5607,83.4548,70.863,21.6996,172.1029,0,100,-2048460874,-6048864672,28.0695,28.0922,23.39,92.4602,84.5399,58.7623,21.5303,135.8487,71.4286,0,1499717458,-3702010516,17.013,17.1273,157.63,80.9104,81.4803,53.0364,20.9094,59.0107,71.4286,7.1429,-324453300,626701839.7,128.9463,129.8396
16/10/13,310.49,82.1221,76.6884,48.8579,22.8386,-0.1522,64.2857,35.7143,15056091060,28979477703,15.5128,15.4686,71.5876427,89.9574,89.527,63.2564,11.3732,147.0484,14.2857,100,87074417033,65731514238,15.2392,15.2669,34.64,84.0657,88.9849,69.2724,23.9095,128.9909,0,92.8571,-2013349274,-6067206553,28.173,28.2326,23.695,91.0434,92.1881,55.2154,21.7396,122.4068,64.2857,0,1547440858,-3662546935,17.0539,17.1617,162.25,81.772,84.8763,48.5666,20.867,132.472,64.2857,0,-320804000,629986209.7,129.0194,129.9116
17/10/13,310.77,80.4654,80.3618,46.2193,21.4238,17.485,57.1429,28.5714,15109059060,29028215619,15.4462,15.4477,72.0713565,92.1414,90.8571,62.2054,12.4547,124.1447,7.1429,100,87328010486,65957262135,15.2686,15.3172,34.92,83.2649,85.9638,65.7579,24.9078,103.5798,7.1429,85.7143,-1981990074,-6042928462,28.2205,28.3248,23.92,91.7683,91.7573,61.1682,22.9314,136.2313,57.1429,100,1576135758,-3636402693,17.1105,17.2332,158.32,64.8617,75.848,41.8585,19.4834,21.541,57.1429,92.8571,-328326100,633384043,128.8424,129.6562
18/10/13,328.931,88.3102,83.6325,65.5903,23.735,277.6419,50,100,15228455060,29100941505,15.4673,15.5423,72.69849873,96.1875,92.7621,66.7586,14.2878,135.1046,0,100,87618552776,66187240680,15.3374,15.3923,34.96,90.6486,85.9931,69.938,25.594,82.1827,0,78.5714,-1940178374,-6004917826,28.3148,28.4563,23.875,94.0901,92.3006,65.6121,24.1921,113.6647,50,100,1546556658,-3627528963,17.2043,17.3296,158.69,57.8065,68.1468,50.4092,18.6051,34.3664,50,85.7143,-323344000,635033745,128.9869,129.8004
21/10/13,326.44,85.7453,84.8403,74.3765,25.8152,171.3769,42.8571,92.8571,15178009060,29093455970,15.5406,15.7154,74.48021123,95.502,94.6103,70.5499,17.9578,167.4297,42.8571,100,88016659974,66402305789,15.4158,15.4864,34.99,89.3464,87.7533,71.6036,26.7892,93.8406,35.7143,100,-1912744874,-6017215602,28.4299,28.5882,24.135,94.4925,93.4503,66.8176,26.1662,120.2541,42.8571,100,1581854258,-3599191453,17.2959,17.4193,159.77,45.1101,55.9261,49.8239,18.5013,69.1891,42.8571,78.5714,-320648600,635752518.3,129.2744,129.893
22/10/13,332.54,84.7023,86.2526,70.2681,28.6339,138.3495,35.7143,100,15256719060,29109225515,15.6217,15.8373,74.26671145,86.1874,92.6256,77.704,21.6633,130.5608,35.7143,100,87482595840,66487449102,15.5292,15.6461,34.58,67.3728,82.4559,72.034,25.8192,50.2485,28.5714,92.8571,-1953183374,-6049287516,28.5726,28.7021,24.071,90.7,93.0942,70.1593,28.0681,108.4041,35.7143,100,1552843458,-3609574265,17.3926,17.5238,159.25,49.872,50.9295,56.3491,18.4522,55.1693,35.7143,71.4286,-323888000,635177786.1,129.7688,130.2629
23/10/13,326.756,77.574,82.6739,72.679,30.5329,80.1113,28.5714,92.8571,15200355060,29092536108,15.7588,15.9655,74.99421072,82.7637,88.151,68.367,24.9982,122.6727,28.5714,92.8571,87796319353,66734382901,15.636,15.735,33.76,36.7444,64.4879,56.185,24.6182,-80.7423,21.4286,85.7143,-2011783874,-6095535950,28.6794,28.6937,23.735,72.5532,85.9152,62.8238,25.8414,38.8347,28.5714,92.8571,1521192358,-3618617437,17.4984,17.5769,157.74,48.4059,47.796,47.266,16.7279,-100.4519,28.5714,64.2857,-326623800,636689675.6,130.135,130.1743
24/10/13,332.21,76.3685,79.5483,70.2252,32.3768,80.5246,21.4286,85.7143,15318049060,29192679440,15.8838,16.0593,75.98706687,85.4689,84.8067,71.455,28.6406,121.8471,21.4286,100,88181084537,67076140400,15.7407,15.8416,33.72,14.5246,39.5473,47.0804,23.8373,-119.7774,14.2857,78.5714,-2064993574,-6118626951,28.7219,28.6065,23.78,51.9063,71.7198,60.7649,23.8374,41.6112,21.4286,85.7143,1568782558,-3666207637,17.5635,17.6108,159.96,56.3603,51.546,51.9619,16.9243,63.4381,21.4286,57.1429,-324032800,637951083.5,130.3502,130.3154
25/10/13,363.39,77.4039,77.1155,84.3138,36.7084,207.1741,14.2857,100,15558785060,29280552657,16.1529,16.3994,75.13678201,85.6402,84.6243,74.3798,31.9859,93.0655,14.2857,100,87843292200,66808901733,15.8785,15.9645,35.73,31.4166,27.5619,68.8676,25.0143,204.232,7.1429,100,-1951499574,-6160149147,28.9054,28.8476,24.235,56.0489,60.1695,65.2803,23.6099,119.529,14.2857,100,1628417258,-3609283605,17.6588,17.6724,162.09,72.121,58.9624,53.723,18.2449,151.3177,14.2857,50,-320311800,641192984.7,130.4742,130.5129
28/10/13,358.16,80.5352,78.1025,84.6808,40.6069,150.233,7.1429,92.8571,15486069060,29232992463,16.4064,16.6897,75.69649573,85.2469,85.452,71.4494,34.2499,79.0786,7.1429,92.8571,88393733550,67200499418,16.0004,16.0522,35.57,54.0479,33.3297,64.9721,25.4831,121.0056,0,92.8571,-1989883174,-6148467181,29.0481,29.0038,24.36,73.2204,60.3919,66.4804,24.5571,138.5893,7.1429,100,1693998858,-3596987055,17.7403,17.7322,161.45,88.4595,72.3136,59.6933,19.4336,111.0061,7.1429,42.8571,-323653300,641985299.2,130.7847,130.9732
29/10/13,362.7,84.2724,80.7372,83.1096,43.831,111.6931,0,85.7143,15529777060,29274183941,16.6519,16.9185,73.81106905,55.4952,75.4608,74.9363,33.3596,41.8133,0,100,87757925715,66674716443,16.1209,16.1648,35.52,74.8775,53.4473,65.1352,25.8736,87.1996,0,85.7143,-2021585374,-6144332112,29.1282,29.1348,24.523,90.681,73.3168,70.0907,26.1131,147.1627,0,100,1723960558,-3594466912,17.8148,17.811,162.11,89.3945,83.325,59.8946,21.048,119.4349,0,100,-319951200,642161589.7,130.9703,131.3602
