Date,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2014-05-16,25.82,14.7917,36.1548,40.6782,18.8679,-191.9392,100.0,71.4286,1638819758.0,-3573319636.083,20.1269,20.1274,0.9999751582419983,26.231428571428573,26.470999999999997,0.9909496645925192
2014-05-19,26.04,15.8333,22.0139,32.4983,20.201,-122.1178,92.8571,64.2857,1661499358.0,-3557310506.6713,20.0956,20.0502,1.0022643165654208,26.18857142857143,26.426499999999997,0.9909965916247491
2014-05-20,26.04,28.6538,19.7596,43.7996,20.4912,-76.2284,85.7143,57.1429,1661499358.0,-3554665621.9255,20.0848,20.0246,1.0030063022482347,26.15142857142857,26.3765,0.99146697141124
2014-05-21,26.2,45.496,29.9944,46.7354,19.8781,-23.1688,78.5714,50.0,1680220658.0,-3543432841.9255,20.0726,20.0149,1.002882852275055,26.127142857142854,26.339,0.9919565229182147
2014-05-22,26.15,58.7821,44.3106,50.6723,19.1051,-9.9661,71.4286,42.8571,1664294158.0,-3547624026.136,20.0642,20.0222,1.002097671584541,26.084285714285716,26.3045,0.9916282656688291
2014-05-23,26.289,78.6283,60.9688,48.4998,18.059,26.6083,64.2857,35.7143,1681466358.0,-3532813003.636,20.0474,20.0198,1.0013786351512004,26.078428571428567,26.28145,0.9922751054994519
2014-05-27,26.71,90.6301,76.0135,54.9395,19.0536,138.9358,57.1429,100.0,1708738258.0,-3508463092.9217,20.0412,20.0429,0.9999151819347499,26.178428571428572,26.279450000000004,0.9961558773653394
2014-05-28,26.88,96.0496,88.436,64.9496,20.9967,185.3875,50.0,100.0,1735888358.0,-3492948750.0646,20.0573,20.1133,0.9972157726479495,26.329857142857144,26.310450000000003,1.0007376210918908
2014-05-29,26.96,96.6407,94.4401,69.2566,22.853,142.3142,42.8571,100.0,1756527258.0,-3472652688.935,20.0894,20.2001,0.994519829109757,26.461285714285715,26.341949999999997,1.0045302536177358
2014-05-30,27.32,97.7968,96.829,69.8448,25.9752,141.3409,35.7143,100.0,1800168258.0,-3429011688.935,20.1361,20.2752,0.993139401830808,26.644142857142857,26.38395,1.009861785560648
2014-02-06,27.26,29.9176,18.8029,25.4532,35.3523,-59.0995,85.7143,0.0,1367000158.0,-3616150466.9194,18.377,18.3675,1.000517217912073,26.79557142857143,26.41245,1.0145053347406785
2014-03-06,27.66,47.612,43.4374,48.0375,10.8932,-59.6026,78.5714,57.1429,1492124358.0,-3497339326.5414,18.7385,18.6992,1.0021016941901257,27.011285714285716,26.47495,1.020258233321903
2014-05-06,27.66,46.2723,54.1772,48.818,23.8954,-45.0679,57.1429,7.1429,1697067258.0,-3501486231.8213,20.1003,20.0879,1.0006172870235315,27.20714285714286,26.54945,1.024772372201415
2014-06-06,28.17,89.6266,90.0713,80.116,41.3839,133.7177,0.0,100.0,1852888958.0,-3345382018.4203,20.6909,20.7744,0.9959806300061614,27.415714285714284,26.647949999999998,1.0288113827035208
2014-10-06,28.24,36.0153,35.7333,45.4669,20.3678,-27.4409,85.7143,21.4286,2082739212.0,-2915808545.829,26.4548,26.4315,1.0008815239392392,27.610000000000003,26.74295,1.0324216288778914
2014-11-06,27.93,70.2,82.2981,59.0891,17.914,54.2066,7.1429,85.7143,2114764636.0,-2824761784.9289,25.9138,25.9032,1.0004092158497793,27.74857142857143,26.824450000000002,1.034450713008894
2014-06-13,29.87,39.6922,53.1975,68.1565,50.4392,41.9304,0.0,71.4286,1850676558.0,-3355760021.2883,21.2173,21.1726,1.0021112192172903,28.112857142857145,26.999450000000003,1.0412381416235197
2014-06-16,30.01,54.27,49.8328,83.8869,53.989,328.8257,0.0,100.0,1887084358.0,-3340590104.6216,21.4017,21.4577,0.9973902142354494,28.505714285714284,27.17745,1.0488737643051236
2014-06-17,29.95,73.3737,55.7786,84.6527,57.1839,167.6858,0.0,92.8571,1858643758.0,-3344965581.5447,21.6052,21.7133,0.9950214845279161,28.83285714285714,27.358449999999998,1.053892203061838
2014-06-18,29.93,92.1972,73.2803,84.6527,58.9709,106.1021,0.0,85.7143,1824231458.0,-3321654023.4802,21.7866,21.9223,0.9938099560721275,29.157142857142855,27.554450000000003,1.0581645744024233
2014-06-19,30.09,93.2044,86.2584,85.143,60.6801,88.7741,0.0,78.5714,1851398058.0,-3294487423.4802,21.971,22.1059,0.9938975567608648,29.431428571428572,27.767950000000003,1.05990642346405
2014-06-20,30.2,96.0055,93.8024,85.7068,62.321,77.2166,0.0,100.0,1891224458.0,-3254661023.4802,22.1462,22.27,0.9944409519533004,29.71142857142857,27.97595,1.0620346608936808
2014-06-23,30.23,94.9201,94.71,85.8853,62.5154,63.7863,0.0,100.0,1917753358.0,-3237359566.9584,22.2992,22.4085,0.9951223865943726,30.04,28.185449999999996,1.0657981334340947
2014-06-24,30.5,86.3506,92.4254,86.2666,63.3644,77.381,7.1429,100.0,1971150958.0,-3231586853.4449,22.476,22.5301,0.9975987678705376,30.13,28.40045,1.060898682943404
2014-06-25,30.88,82.8723,88.0477,88.1613,64.3144,99.209,0.0,100.0,2015444258.0,-3206447412.9044,22.655,22.6741,0.9991576291892512,30.254285714285714,28.636950000000002,1.0564772335840833
2014-06-26,30.78,80.6622,83.295,89.7774,65.1694,110.7306,14.2857,92.8571,1988721958.0,-3201840119.8009,22.8808,22.8379,1.0018784564255032,30.372857142857146,28.8615,1.0523658556505084
2014-06-27,30.93,88.1159,83.8835,90.0518,66.0596,113.5077,7.1429,85.7143,2019498258.0,-3185426093.1343,23.1034,22.9802,1.0053611369787905,30.51571428571429,29.0725,1.049641905089493
2014-06-30,30.9,87.9312,85.5698,90.0518,66.5233,85.9948,0.0,78.5714,1997939858.0,-3176549104.899,23.1914,23.0967,1.0041001528356865,30.631428571428568,29.273500000000002,1.0463876397229086
2014-01-07,30.98,26.3207,43.9048,59.6473,34.3645,-20.6641,0.0,71.4286,1761081758.0,-3581243468.7161,19.2568,19.1959,1.0031725524721422,30.742857142857144,29.4745,1.0430323548442602
2014-02-07,30.98,54.8213,32.1553,43.2213,34.1271,-13.5867,78.5714,0.0,1397808558.0,-3592258238.3479,18.3433,18.366,0.9987640204726124,30.849999999999998,29.657500000000006,1.0402090533591837
2014-03-07,31.14,53.0182,45.9542,52.4372,10.712,48.2294,71.4286,50.0,1517497758.0,-3510030555.8881,18.7195,18.7063,1.0007056446224,30.94142857142857,29.851499999999998,1.0365116852228053
2014-07-07,31.03,66.1764,75.1311,91.2366,66.7549,77.6269,0.0,92.8571,2024384058.0,-3179914491.3738,23.5243,23.4607,1.002710916554067,30.962857142857143,30.02,1.0314076330065671
2014-08-07,30.79,20.2198,25.1775,48.2928,45.1567,-127.327,92.8571,14.2857,2078069658.0,-3015041274.8419,25.9055,25.7046,1.007815721699618,30.964285714285715,30.176499999999997,1.0261059338984215
2014-10-07,31.26,35.6397,33.382,43.9427,21.1146,-115.6055,78.5714,14.2857,2056766496.0,-2937282051.1833,26.4032,26.3939,1.0003523541424344,31.01142857142857,30.331,1.022433436794981
2014-11-07,31.25,49.7887,67.5895,62.7122,17.2577,8.7413,0.0,78.5714,2087160141.0,-2825784173.6326,26.0283,25.985,1.0016663459688282,31.06142857142857,30.4815,1.0190255916352073
2014-07-14,31.49,87.2831,65.964,77.607,60.5059,185.2803,0.0,100.0,2051732458.0,-3154428491.9007,23.7301,23.6622,1.0028695556626182,31.134285714285713,30.659499999999998,1.015485761812349
2014-07-15,31.71,88.6971,80.7927,79.5403,60.8666,149.1565,0.0,100.0,2112738558.0,-3110580357.5257,23.7844,23.7534,1.0013050763259155,31.23857142857143,30.7515,1.0158389486227153
2014-07-16,34.65,94.6001,90.1934,89.6469,63.4995,315.8138,71.4286,100.0,2248631758.0,-2990674592.8198,23.9619,24.0688,0.9955585654457223,31.740000000000002,30.9835,1.0244162215372699
2014-07-17,33.7,87.7271,90.3414,91.9265,65.8692,155.7578,64.2857,92.8571,2178040658.0,-3047727673.6417,24.2076,24.4506,0.9900615935805256,32.121428571428574,31.171000000000003,1.0304907950155135
2014-07-18,33.7,80.2495,87.5256,82.8199,66.8623,95.6086,57.1429,85.7143,2178040658.0,-3030150126.975,24.4157,24.7073,0.988197820077467,32.537142857142854,31.359500000000004,1.0375529857664456
2014-07-21,34.06,74.6157,80.8641,77.4891,67.9957,84.4674,50.0,78.5714,2210137858.0,-3013868938.5692,24.6039,24.8826,0.9887994019917532,32.93714285714286,31.558,1.04370184603406
2014-07-22,34.7901,83.1641,79.3431,80.8337,69.3315,90.9504,42.8571,100.0,2253052958.0,-2975459924.0692,24.8457,25.1108,0.9894427895566847,33.44287142857143,31.787505000000003,1.0520760100099529
2014-07-23,34.5,85.2087,80.9962,83.1982,70.5336,74.2911,35.7143,92.8571,2226975958.0,-2976095948.4595,25.1395,25.37,0.9909144659046117,33.87287142857143,32.001005000000006,1.0584939888160207
2014-07-24,34.25,78.1142,82.1623,77.1009,70.62,58.4906,28.5714,85.7143,2193795558.0,-2992395092.3191,25.4288,25.5402,0.9956382487216232,34.235728571428574,32.188505000000006,1.0636010765777586
2014-07-25,34.25,63.9481,75.757,72.5704,69.808,43.5355,21.4286,78.5714,2193795558.0,-2978025092.3191,25.6499,25.6475,1.000093576371966,34.17858571428572,32.357005,1.056296332564949
2014-07-28,34.23,50.5344,64.1989,73.1795,68.8139,31.5397,14.2857,71.4286,2162823358.0,-2959723337.7737,25.8657,25.7465,1.0046297555007477,34.2543,32.529505,1.053022479130869
2014-07-29,34.19,43.0768,52.5197,73.5063,67.9902,17.1842,7.1429,64.2857,2136681658.0,-2967192394.9165,26.0715,25.833,1.0092323771919638,34.3243,32.692505,1.0499134281695455
2014-07-30,34.35,44.437,46.016,73.8602,67.5362,44.7113,0.0,57.1429,2169464458.0,-2961625504.3505,26.148,25.9093,1.0092129081063554,34.36572857142857,32.865005000000004,1.0456632692259917
2014-07-31,33.89,35.6651,41.0596,68.2855,65.7348,-65.3659,0.0,50.0,2134033258.0,-2984172631.6232,26.1396,25.9412,1.0076480656253375,34.23714285714286,33.010505,1.0371590152026713
2014-01-08,33.745,15.4143,26.7003,62.2395,31.8678,-102.5563,0.0,64.2857,1731401258.0,-3592102188.2283,19.2846,19.2089,1.003940881570522,34.12928571428571,33.148755,1.0295797146615524
2014-04-08,34.05,73.4143,73.7232,71.3626,49.3255,131.3862,0.0,100.0,1640623758.0,-3504915653.158,19.6542,19.689,0.9982325156178576,34.10071428571428,33.294255,1.0242221754388041
2014-05-08,32.82,63.6519,54.803,54.0075,19.9757,102.5633,42.8571,0.0,1697593158.0,-3499428073.7568,20.0564,20.098,0.9979301423027167,33.896428571428565,33.383755,1.0153569774109763
2014-07-08,32.68,45.0281,62.4693,85.5294,64.3678,-9.1321,7.1429,85.7143,1986775358.0,-3199708544.0054,23.5931,23.5079,1.0036243135286436,33.675,33.478255000000004,1.0058767997316465
2014-08-08,32.6,20.6772,23.6237,46.0953,40.9414,-101.8171,85.7143,7.1429,2042585658.0,-3041268579.1898,25.8179,25.6227,1.0076182447595297,33.44785714285714,33.545255000000004,0.9970965235726226
2014-12-08,33.13,53.7521,65.4684,74.7858,45.2502,28.5394,0.0,92.8571,2264099624.0,-2728628392.1121,28.7076,28.5904,1.0040992780793554,33.27357142857143,33.639255000000006,0.9891292606977005
2014-08-13,34.1,76.4257,50.5947,54.492,34.0619,104.7948,64.2857,0.0,2131367358.0,-2986902245.2967,25.576,25.5391,1.0014448433969874,33.30357142857143,33.769755,0.9861952338289521
2014-08-14,33.94,88.9312,71.4177,65.4242,34.3041,117.7926,57.1429,21.4286,2105914658.0,-2991577231.011,25.5908,25.6651,0.9971050180985074,33.33142857142857,33.881254999999996,0.9837719580171564
2014-08-15,34.17,91.9546,85.7705,65.9846,34.3853,105.8358,50.0,14.2857,2134492258.0,-2967617300.1688,25.6355,25.7753,0.9945762027988034,33.348571428571425,33.857255,0.9849756404815282
2014-08-18,34.41,91.8724,90.9194,67.8382,35.1296,114.8661,42.8571,100.0,2161724458.0,-2946986845.6233,25.6894,25.8879,0.9923323251403166,33.575714285714284,33.892755,0.9906457673834507
2014-08-19,34.34,93.3929,92.4066,70.516,35.8756,95.6954,35.7143,100.0,2132442558.0,-2955185777.6233,25.7464,26.0136,0.9897284497339853,33.81285714285714,33.924755,0.9967015868753405
2014-08-20,34.5,94.264,93.1764,63.8689,36.079,83.0783,28.5714,100.0,2159582858.0,-2929690344.29,25.872,26.0786,0.9920777955871863,34.08428571428571,33.946755,1.0040513655660375
2014-08-21,35.15,94.4774,94.0448,66.8285,37.8862,125.535,21.4286,100.0,2196725658.0,-2896562982.1278,25.9898,26.164,0.9933419966365998,34.37285714285714,33.964749999999995,1.0120156086194407
2014-08-22,34.94,91.602,93.4478,74.3418,39.5323,120.7845,14.2857,100.0,2175528958.0,-2913374157.9899,26.1763,26.3375,0.9938794494542004,34.49285714285714,33.986749999999994,1.014891307431783
2014-08-25,34.81,79.2762,88.4519,71.661,39.3238,89.0101,7.1429,92.8571,2156940058.0,-2920066161.9899,26.3512,26.4641,0.9957338432064571,34.61714285714286,34.01475,1.0177097540667757
2014-08-26,34.8,67.1082,79.3288,64.6016,39.1361,70.862,0.0,85.7143,2137306658.0,-2927701373.101,26.496,26.5257,0.9988803311505445,34.707142857142856,34.042249999999996,1.0195314016301174
2014-08-27,34.79,55.9608,67.4484,65.8477,38.5514,46.4253,7.1429,78.5714,2120521458.0,-2927159915.0365,26.6231,26.59,1.0012448288830387,34.761428571428574,34.07025,1.0202868652689245
2014-08-28,34.65,37.6324,53.5671,59.3482,37.8775,16.155,0.0,71.4286,2101612558.0,-2938505255.0365,26.6663,26.6035,1.0023605916514744,34.80571428571428,34.09325,1.0208975174180897
2014-08-29,34.92,36.5068,43.3667,62.3014,37.7582,43.0741,7.1429,64.2857,2133915358.0,-2909859375.7912,26.721,26.6425,1.0029464201933003,34.86571428571428,34.12175,1.0218032277276015
2014-04-09,34.905,89.0742,78.7274,78.414,52.1904,122.2399,14.2857,100.0,1675105558.0,-3479946073.8477,19.7558,19.8238,0.9965697797596829,34.830714285714286,34.1725,1.0192615198102066
2014-05-09,35.0,68.277,62.1379,55.6721,18.2775,51.9054,35.7143,0.0,1677268758.0,-3502637189.5462,20.0524,20.1125,0.9970118085767556,34.839285714285715,34.23524999999999,1.0176436776213325
2014-09-09,34.91,67.8843,68.8456,67.3235,35.6177,78.1924,7.1429,92.8571,2152821358.0,-2930021452.2858,26.8396,26.8367,1.0001080609762005,34.85357142857143,34.27825,1.0167838623200258
2014-10-09,35.02,44.655,43.0977,47.9413,19.5095,-45.4945,92.8571,0.0,2063536974.0,-2933555653.4617,26.2926,26.2904,1.0000836807351732,34.885000000000005,34.38825,1.0144453410685337
2014-12-09,34.62,47.112,56.4438,58.8658,41.6847,-79.7219,14.2857,85.7143,2235612306.0,-2714565032.5931,28.7681,28.5629,1.0071841444671235,34.86071428571428,34.48525,1.0108876776510038
2014-09-15,34.54,29.3796,36.9112,52.0216,28.6962,-121.8546,100.0,64.2857,2123614958.0,-2905416448.5703,26.8512,26.8239,1.0010177490968875,34.845000000000006,34.58225,1.0075978283657079
2014-09-16,34.93,39.4479,34.8281,46.5085,27.2906,-11.7146,92.8571,57.1429,2144490658.0,-2894807486.2752,26.8288,26.7752,1.002001852460486,34.846428571428575,34.67225,1.0050235727830925
2014-09-17,34.98,61.4475,43.425,56.0059,26.6185,38.9333,85.7143,50.0,2170769558.0,-2893664925.4056,26.8358,26.797,1.0014479232749933,34.857142857142854,34.716249999999995,1.0040584123326355
2014-09-18,35.17,84.0015,61.6323,59.7918,26.0135,67.3299,78.5714,42.8571,2194579158.0,-2869855325.4056,26.8812,26.8443,1.0013745934891205,34.88142857142857,34.777750000000005,1.0029811753615046
2014-09-19,34.82,77.9409,74.4633,60.5109,25.7431,19.918,71.4286,35.7143,2147727258.0,-2916707225.4056,26.8997,26.8885,1.0004165349498857,34.86857142857143,34.810249999999996,1.001675409644327
2014-09-22,34.71,62.8344,74.9256,50.9008,23.385,-48.3926,64.2857,28.5714,2122279558.0,-2925189792.0723,26.8858,26.8715,1.0005321623281171,34.824285714285715,34.82525,0.9999723107310275
2014-09-23,34.42,32.1193,57.6315,49.2982,21.9247,-131.1475,57.1429,21.4286,2096588858.0,-2944652443.5875,26.8412,26.8478,0.9997541698016226,34.79571428571428,34.829249999999995,0.9990371393502383
2014-09-24,34.75,27.1559,40.7032,42.5934,19.8252,-52.1677,50.0,14.2857,2115358846.0,-2933703283.9208,26.8061,26.7842,1.0008176462242666,34.825714285714284,34.84175,0.9995397557732975
2014-09-25,34.14,22.9569,27.4107,49.4983,20.3507,-152.9145,100.0,7.1429,2080976462.0,-2948438591.3494,26.7976,26.7722,1.0009487453403156,34.712857142857146,34.79125,0.9977467651451772
2014-09-26,34.26,36.3696,28.8275,41.3537,21.7787,-150.6302,100.0,0.0,2106859960.0,-2929646462.6644,26.7483,26.7035,1.0016776827007696,34.61,34.75725,0.9957634738076229
2014-09-29,34.9,52.5951,37.3072,38.0417,19.679,-16.4408,92.8571,0.0,2135863066.0,-2905615317.693,26.6982,26.6192,1.0029677826531225,34.57142857142857,34.76175,0.9945249756248914
2014-09-30,34.82,75.0812,54.682,54.8982,17.8351,22.7209,85.7143,50.0,2100588511.0,-2891864219.9811,26.7314,26.668,1.0023773811309435,34.57142857142857,34.76275,0.9944963666979331
2014-01-10,33.99,25.8547,19.7318,56.1946,28.6813,-7.9548,0.0,50.0,1741112058.0,-3629973993.9426,19.2929,19.1845,1.005650394850009,34.46857142857143,34.72275,0.9926797684103774
2014-02-10,33.52,81.3248,55.3546,41.5699,32.3523,26.1589,71.4286,0.0,1422379858.0,-3580368899.6383,18.3111,18.3523,0.9977550497757774,34.339999999999996,34.66625,0.9905888291926586
2014-03-10,34.03,70.8512,57.1605,49.224,10.8413,93.9277,64.2857,42.8571,1542405858.0,-3493157326.8558,18.7271,18.6997,1.0014652641486228,34.23714285714286,34.621750000000006,0.9888911697745738
2014-06-10,34.11,79.6392,83.6499,72.7539,46.5246,105.4828,0.0,92.8571,1847212858.0,-3350337423.7273,20.9564,20.9799,0.9988798802663501,34.23285714285714,34.58200000000001,0.9899039136792879
2014-07-10,33.47,44.2113,40.4529,64.332,61.2009,51.7524,14.2857,71.4286,2047532858.0,-3161623347.5312,23.6543,23.5042,1.0063860926983261,34.120000000000005,34.5055,0.9888278680210403
2014-09-10,33.62,56.3821,67.4375,56.0292,34.9549,34.633,0.0,85.7143,2172785558.0,-2919605347.938,26.8442,26.8389,1.0001974745611781,33.93714285714286,34.440999999999995,0.9853704264435662
2014-10-10,31.91,51.8588,48.504,33.1576,23.6204,-274.9691,100.0,0.0,1982619407.0,-2917783585.3176,26.1663,26.0796,1.0033244374913726,33.52142857142857,34.2855,0.9777144440486087
2014-10-13,31.47,31.9683,42.8274,27.5957,27.3201,-166.047,92.8571,35.7143,1940501953.0,-2959901039.3176,25.986,25.781,1.0079515922578643,33.16142857142857,34.128,0.971678052374255
2014-10-14,32.14,33.9239,39.2503,31.4297,29.6599,-89.5014,85.7143,28.5714,2009172988.0,-2966732189.3961,25.7618,25.5745,1.0073237013431349,32.964285714285715,34.007999999999996,0.9693097422455222
2014-10-15,31.275,33.4374,33.1099,23.8635,33.3601,-132.4251,100.0,21.4286,1916863981.0,-2909039060.0211,25.4479,25.2018,1.0097651755033372,32.57071428571429,33.825250000000004,0.9629112655697825
2014-10-16,30.85,37.6795,35.0136,28.5279,36.6902,-93.6627,92.8571,14.2857,1869076542.0,-2944250857.179,25.2113,24.9466,1.0106106643791137,32.105,33.61875,0.9549730433166016
2014-10-17,31.38,42.9101,38.009,32.538,39.0652,-63.4969,85.7143,7.1429,1906581055.0,-2940196315.2331,25.0218,24.7812,1.0097089729310929,31.80642857142857,33.429249999999996,0.9514550452501499
2014-10-20,31.58,52.9254,44.505,31.5237,41.2593,-53.3056,78.5714,0.0,1937104752.0,-2918829727.3331,24.7822,24.6234,1.0064491499955326,31.515000000000004,33.267250000000004,0.9473280779144654
2014-10-21,32.61,73.6854,56.507,39.7419,40.4511,18.6689,71.4286,0.0,1970386468.0,-2886188044.3331,24.5996,24.5826,1.0006915460528991,31.615000000000002,33.16225,0.9533430331174755
2014-10-22,32.27,78.4582,68.3564,50.1814,39.0632,58.3144,64.2857,14.2857,1943660870.0,-2908802011.8716,24.5357,24.6879,0.9938350365968753,31.729285714285716,33.05475,0.9599009435644111
2014-10-23,32.69,86.8054,79.6497,50.7559,37.7035,126.6658,57.1429,7.1429,1965916175.0,-2918134881.7103,24.4255,24.7824,0.9855986506553038,31.80785714285714,32.951750000000004,0.9652858237531281
2014-10-24,33.18,84.86,83.3745,50.7559,35.3187,119.5942,50.0,0.0,1993731075.0,-2901299547.4997,24.4332,24.8598,0.9828397654043878,32.08,32.90375,0.9749648596284617
2014-10-27,33.2,91.8178,87.8277,54.6313,33.1724,99.633,42.8571,14.2857,2017483023.0,-2886143542.5855,24.538,24.9735,0.9825615152061185,32.41571428571429,32.850750000000005,0.9867572060216063
2014-10-28,33.74,95.2483,90.642,56.2262,29.9869,114.1392,35.7143,7.1429,2039342969.0,-2865124363.7393,24.6335,25.0876,0.9818994244168435,32.752857142857145,32.79275,0.9987834854611811
2014-10-29,33.92,96.1155,94.3939,61.5348,27.4225,114.6828,28.5714,0.0,2063958194.0,-2845860274.6089,24.882,25.2551,0.9852267462809493,33.08714285714286,32.74775,1.010363852696532
2014-10-30,32.58,69.08,86.8146,58.842,26.7343,21.979,21.4286,92.8571,2008740337.0,-2884649678.2865,25.0892,25.367,0.9890487641423897,33.082857142857144,32.67725,1.0124125237851147
2014-10-31,34.01,69.2978,78.1644,60.5472,25.0643,101.644,14.2857,100.0,2060830035.0,-2832559980.2865,25.2849,25.4809,0.9923079640044112,33.33142857142857,32.701750000000004,1.019255194949156
2014-03-11,34.31,73.5435,65.8043,55.0046,10.9576,53.4914,57.1429,35.7143,1515749058.0,-3493267935.9844,18.7355,18.7178,1.0009456239515326,33.56285714285714,32.71575,1.0258929458397603
2014-04-11,34.54,43.0639,68.8118,57.3977,48.1614,-4.0082,0.0,92.8571,1598506258.0,-3547634075.4152,19.9463,19.9422,1.000205594167143,33.75714285714285,32.737249999999996,1.0311538952460226
2014-06-11,33.82,64.3642,75.2291,76.6301,48.2037,71.1169,0.0,85.7143,1819465158.0,-3360489021.2883,21.0666,21.0802,0.9993548448306941,33.84571428571429,32.75475,1.0333070557923443
2014-07-11,33.58,66.3978,47.5762,75.7904,60.6706,161.1464,7.1429,100.0,2027487858.0,-3161134445.0922,23.6888,23.5796,1.004631121817164,33.82285714285714,32.752750000000006,1.032672283788602
2014-11-11,33.31,20.3097,33.9235,51.6683,16.4736,-50.2264,0.0,64.2857,2076183218.0,-2836081322.161,26.0996,25.9558,1.0055401875496035,33.73571428571429,32.82275,1.0278149845980087
2014-12-11,33.38,23.125,31.3941,54.5914,36.1088,-94.0105,0.0,71.4286,2233202521.0,-2741044409.7619,28.8224,28.5281,1.0103161444330326,33.85,32.91825,1.028304967609153
2014-11-13,33.68,39.6314,26.9961,51.5817,15.1374,-6.1876,28.5714,50.0,2125496696.0,-2809433957.4504,26.0752,25.9118,1.0063060073016927,33.80285714285714,32.995250000000006,1.0244764668507478
2014-11-14,33.95,65.6108,42.0965,58.1421,13.786,21.4278,21.4286,42.8571,2143601329.0,-2792497365.2891,26.0933,25.9596,1.005150310482442,33.75142857142857,33.129,1.0187880277529828
2014-11-17,34.24,88.3794,64.5405,59.2166,13.4715,99.694,14.2857,35.7143,2161247614.0,-2775571336.8197,26.1114,26.0086,1.0039525387756356,33.70857142857143,33.298500000000004,1.0123150120447295
2014-11-18,34.71,95.7127,83.2343,64.5595,14.8971,196.3234,7.1429,100.0,2191924334.0,-2760647527.09,26.1244,26.1008,1.0009041868448478,33.83571428571428,33.465,1.011077671767945
2014-11-19,34.35,84.6479,89.58,70.3851,16.1801,124.2098,0.0,92.8571,2170634715.0,-2774052102.0159,26.174,26.2468,0.997226328542908,33.94571428571429,33.603500000000004,1.0101838881579086
2014-11-20,35.95,84.6601,88.3402,58.6101,19.503,168.607,0.0,100.0,2232629421.0,-2713316171.7723,26.2088,26.2887,0.9969606713150517,34.322857142857146,33.7705,1.0163562026874682
2014-11-21,35.59,77.2527,82.1869,74.48,23.1086,157.5332,50.0,100.0,2175907849.0,-2759402449.0223,26.3639,26.5824,0.9917802756711208,34.63857142857143,33.9365,1.0206877971673989
2014-11-24,36.25,86.1593,82.6907,72.9596,26.3537,138.6718,42.8571,92.8571,2209228993.0,-2746404999.9048,26.5547,26.81,0.9904774337933607,35.00571428571429,34.1145,1.0261242077625141
2014-11-25,36.32,84.2632,82.5584,75.8232,29.3414,112.2214,35.7143,100.0,2238322166.0,-2745523388.6018,26.7874,27.0625,0.9898346420323326,35.34428571428572,34.2715,1.0313025608533537
2014-11-26,36.9,94.0006,88.141,75.8836,32.6695,110.6154,28.5714,100.0,2262384191.0,-2727561595.2919,27.0309,27.2706,0.9912103144045235,35.72428571428572,34.4565,1.0367938041961813
2014-11-28,37.25,90.149,89.4709,79.6643,36.3454,120.622,21.4286,100.0,2281512701.0,-2730877203.6919,27.3171,27.5352,0.9920792294953369,36.08714285714286,34.632,1.042017292017292
2014-02-12,37.6,91.7973,88.7935,51.1887,27.1011,97.1432,57.1429,0.0,1466165658.0,-3567936737.1383,18.3011,18.4143,0.9938526036830073,36.55142857142857,34.816,1.049845719537815
2014-03-12,37.43,77.7778,74.0575,50.1584,11.3091,74.6366,50.0,28.5714,1536993858.0,-3490907402.6511,18.7286,18.7147,1.000742731649452,36.762857142857136,35.058499999999995,1.0486146624315684
2014-05-12,37.67,63.5802,65.1697,57.0538,17.8429,129.9154,28.5714,0.0,1697876558.0,-3511223772.8796,20.0878,20.1298,0.9979135411181433,37.06,35.241499999999995,1.051601095299576
2014-08-12,37.2,48.8963,32.0119,48.5244,34.0039,-41.3566,71.4286,0.0,2095109858.0,-3019218712.688,25.6404,25.5236,1.0045761569684528,37.19571428571429,35.386,1.051142098166345
2014-09-12,36.89,35.6568,45.912,56.8207,31.5195,-88.0413,42.8571,71.4286,2146052958.0,-2908740596.7184,26.8589,26.8423,1.0006184268859224,37.277142857142856,35.5035,1.0499568453009662
2014-11-12,36.7,21.0471,24.343,49.4423,16.5954,-55.5507,35.7143,57.1429,2099047440.0,-2817572190.0658,26.0758,25.9223,1.0059215424557235,37.24857142857143,35.6475,1.0449139891597288
2014-12-12,36.225,10.9437,19.338,53.7774,33.1859,-120.9571,0.0,64.2857,2203879992.0,-2769878229.9452,28.7767,28.4809,1.0103859077487019,37.10214285714286,35.77975,1.03695925368799
2014-12-15,35.92,8.9526,14.3404,52.729,30.2521,-117.1927,0.0,57.1429,2173246569.0,-2799123955.4141,28.7131,28.4339,1.0098192650322326,36.862142857142864,35.910250000000005,1.0265075530563796
2014-12-16,35.56,0.6193,6.8385,44.2602,28.6304,-131.2432,100.0,50.0,2142080235.0,-2830290289.4141,28.6107,28.3206,1.0102434270460372,36.595000000000006,36.01925,1.015984508283765
2014-12-17,36.24,16.6437,8.7385,40.9509,27.8049,-100.2196,100.0,42.8571,2173717983.0,-2804347336.0541,28.4509,28.1941,1.0091082886135752,36.39071428571429,36.14725,1.006735347383668
2014-12-18,37.02,49.4681,22.2437,57.5537,25.3623,28.4521,92.8571,35.7143,2205846107.0,-2772219212.0541,28.4005,28.25,1.0053274336283187,36.365,36.30075000000001,1.0017699358828673
2014-12-19,36.37,68.4116,44.8411,60.5021,23.1059,11.7567,85.7143,28.5714,2129059293.0,-2825887415.3874,28.3579,28.3338,1.0008505742258362,36.29071428571429,36.407250000000005,0.9967991069282707
