Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2014-08-07,323.81,53.2025,45.9812,38.7469,45.4578,-58.5038,71.4286,28.5714,14360173060.0,30034703022.4072,15.8343,15.9951,0.9899469212446311,329.92028571428574,328.8171,1.0033550132103402
2014-10-07,327.92,67.3646,63.8475,41.1496,28.296,-83.2178,78.5714,14.2857,14977522140.0,30133691075.1801,16.0844,16.1015,0.9989379871440547,330.39885714285714,328.7296,1.0050779033675614
2014-11-07,346.2,34.1361,44.9157,44.3202,28.2715,12.1928,28.5714,14.2857,14962201960.0,30206860266.5144,14.9073,15.0172,0.9926817249553844,333.45885714285714,329.41909999999996,1.0122632753925234
2014-07-14,355.32,78.0485,58.2068,68.0302,28.6395,195.4557,71.4286,100.0,14880825060.0,29917761665.8003,16.6013,16.6486,0.9971589202695722,336.7345714285715,330.42510000000004,1.0190950125416363
2014-07-15,354.44,97.1833,79.0956,71.9723,30.7252,144.0279,64.2857,92.8571,14797407060.0,29970184286.1557,16.745,16.8372,0.9945240301237737,339.81885714285715,331.8336,1.0240640403589545
2014-07-16,355.9,95.1162,90.116,73.022,33.0567,118.4222,57.1429,100.0,14867479060.0,29964418868.4342,16.8938,17.0088,0.9932387940360283,342.4485714285714,333.24760000000003,1.0276100155817218
2014-07-17,352.454,86.2529,92.8508,69.6943,34.514,79.7569,50.0,92.8571,14794759060.0,29919692158.7567,16.995,17.1294,0.9921538407650006,345.14914285714286,334.5893,1.0315606113439457
2014-07-18,358.66,85.2178,88.8623,70.3553,36.2029,81.0535,42.8571,100.0,14862907060.0,29969547800.862,17.0929,17.2368,0.9916515826603547,350.12771428571426,335.8033,1.0426571575851526
2014-07-21,359.76,83.0464,84.839,72.8878,37.9969,79.5734,35.7143,100.0,14908475060.0,29979501532.3249,17.1959,17.3583,0.9906442451161693,354.6762857142857,337.4413,1.051075507693592
2014-07-22,360.84,86.3144,84.8595,67.9218,38.9426,73.6447,28.5714,100.0,14966253060.0,30005832652.1166,17.3066,17.4318,0.9928177239298294,356.76771428571425,339.2733,1.0515643709237192
2014-07-23,358.14,74.864,81.4083,70.8628,39.7937,64.0412,21.4286,92.8571,14912507060.0,29992831749.3734,17.4783,17.5265,0.9972498787550282,357.1705714285714,340.8183,1.047979440741801
2014-07-24,358.61,63.8561,75.0115,71.5715,41.2602,92.2446,14.2857,100.0,15052507060.0,29856812792.0275,17.6565,17.6124,1.0025039176943518,357.76628571428563,342.54080000000005,1.044448677980216
2014-07-25,324.01,42.7101,60.4768,31.9466,41.0431,-323.5077,100.0,92.8571,14695577060.0,30153018795.984,17.5695,17.2947,1.015889260871828,353.2105714285714,342.36929999999995,1.0316654309500632
2014-07-28,320.41,26.9606,44.509,38.1429,40.8478,-168.492,92.8571,85.7143,14576937060.0,30145888988.2916,17.4556,17.0979,1.0209206978634804,348.6328571428571,342.10530000000006,1.019080549593523
2014-07-29,320.0,13.4025,27.6911,36.9229,40.672,-111.3833,85.7143,78.5714,14519261060.0,30105177016.6454,17.2969,16.9163,1.022499009830755,343.11,341.8768,1.0036071473700467
2014-07-30,322.51,12.4043,17.5892,36.619,40.6273,-82.2582,78.5714,71.4286,14598641060.0,30176299995.3688,17.126,16.7629,1.0216609297913848,337.7885714285714,341.76329999999996,0.9883699374057174
2014-07-31,312.99,11.5396,12.4488,35.7313,41.3094,-82.3992,100.0,64.2857,14494801060.0,30099056667.9288,16.9589,16.6243,1.0201271632489788,330.95285714285717,340.79330000000004,0.9711248934261828
2014-01-08,307.06,65.4338,48.7664,57.581,33.8412,74.069,7.1429,50.0,15667615060.0,29541724237.3685,19.947,19.8538,1.0046943154459096,323.6557142857143,339.5038,0.9533198576443452
2014-04-08,313.65,25.1393,27.7174,25.2866,43.5411,-93.3424,92.8571,0.0,14608875060.0,29186777938.8384,16.9333,16.9118,1.0012713016946746,317.23285714285714,338.31170000000003,0.9376940175076922
2014-05-08,312.32,10.3054,34.2791,30.555,33.2291,-125.3313,92.8571,14.2857,14411501060.0,29241249382.7373,15.1581,15.2337,0.9950373185765768,315.5628571428571,337.2502,0.9356936100938031
2014-07-08,311.45,59.8842,75.4993,57.7097,30.0338,-40.6722,21.4286,14.2857,14592589060.0,29588325379.0075,16.4786,16.5437,0.996064967328953,314.28285714285715,336.6322,0.933609016436506
2014-08-08,316.8,70.3642,57.8443,36.2599,45.2693,-6.5785,64.2857,21.4286,14414291060.0,30080370163.5483,15.8075,15.9227,0.9927650461291112,313.82571428571424,336.07620000000003,0.9337933310532379
2014-12-08,319.32,8.7762,10.0153,37.7345,30.3889,-122.7586,100.0,57.1429,15297233080.0,30233658807.5722,16.3756,16.119,1.0159191016812457,313.37,334.73220000000003,0.9361812218842405
2014-08-13,326.28,79.719,81.251,54.0476,38.5537,218.2639,42.8571,0.0,14600761060.0,29981420662.8771,15.794,16.0092,0.9865577293056493,315.2685714285714,333.2802,0.9459564997517748
2014-08-14,333.21,84.8385,83.5098,54.245,35.7931,166.3493,35.7143,100.0,14669169060.0,30033514559.896,15.8329,16.0785,0.9847249432471936,319.0042857142857,332.2187,0.9602237493382693
2014-08-15,333.63,88.0097,84.1891,60.1418,33.5349,128.69,28.5714,100.0,14747103060.0,30079481619.7763,15.9345,16.1915,0.9841274742920667,321.8585714285714,331.10519999999997,0.9720734420014286
2014-08-18,334.53,91.0,87.9494,61.4592,32.1964,113.3266,21.4286,100.0,14796811060.0,30048522046.5753,16.0677,16.2974,0.9859057272939241,325.03142857142853,330.20899999999995,0.9843203200743426
2014-08-19,335.13,84.619,87.8762,60.5428,30.7088,85.0944,14.2857,92.8571,14831087060.0,30066149703.7181,16.1755,16.3785,0.987605702597918,328.4142857142857,329.03249999999997,0.9981211148269115
2014-08-20,335.78,81.0677,85.5622,60.2319,29.7371,78.5683,7.1429,85.7143,14867297060.0,30070511520.1617,16.2948,16.4431,0.9909810193941531,331.12571428571425,327.8335,1.0100423363863493
2014-08-21,332.91,69.1014,78.2627,62.2709,28.1189,55.9149,0.0,78.5714,14827875060.0,30043408895.1617,16.4011,16.5124,0.9932596109590368,333.0671428571428,326.437,1.020310635305259
2014-08-22,331.59,47.1629,65.7774,56.077,26.0757,27.6794,0.0,71.4286,14783651060.0,30020487919.552,16.5064,16.5373,0.9981314966772086,333.82571428571424,325.1095,1.0268100879417987
2014-08-25,334.02,36.7775,51.0139,56.3809,25.1367,56.0972,14.2857,64.2857,14822805060.0,30006600786.547,16.58,16.5597,1.0012258676183747,333.9414285714285,323.88,1.0310652975528853
2014-08-26,341.83,47.7523,43.8976,61.4819,26.242,187.7076,7.1429,100.0,14895569060.0,30041833100.5124,16.6706,16.6125,1.003497366440933,335.11285714285714,324.771,1.0318435363467093
2014-08-27,343.18,69.9933,51.5077,67.2049,27.7048,206.4526,0.0,100.0,14954801060.0,30023496740.2872,16.743,16.7019,1.0024607978732958,336.34857142857146,325.9095,1.032030583424452
2014-08-28,340.02,72.4827,63.4094,62.9385,27.8627,85.2875,0.0,92.8571,14909747060.0,30015209215.2036,16.804,16.7561,1.0028586604281424,337.04714285714283,326.91049999999996,1.0310073945533804
2014-08-29,339.04,60.4832,67.6531,65.0165,27.504,53.4386,0.0,85.7143,14870957060.0,30001905048.1948,16.8428,16.8165,1.0015639401778016,337.5128571428572,327.73699999999997,1.0298283597605922
2014-04-09,345.95,38.7978,28.178,33.8638,43.4111,-41.2057,85.7143,0.0,14710007060.0,29280074298.3425,16.79,16.823,0.9980383998097841,339.3757142857143,329.385,1.0303314185093866
2014-05-09,346.38,19.7433,22.3015,30.419,34.5598,-100.9925,100.0,7.1429,14492761060.0,29297344995.6405,15.0297,15.1055,0.9949819602131674,341.48857142857145,331.351,1.030594660733094
2014-09-09,329.75,40.2234,53.0221,57.5841,27.5461,-196.2213,100.0,78.5714,14847001060.0,29959898572.825,17.0976,17.0603,1.0021863624906946,340.87857142857143,332.15599999999995,1.0262604662525183
2014-10-09,331.33,44.7795,59.8041,46.5597,29.0948,-90.9652,64.2857,0.0,14974912060.0,30127259053.3564,16.0139,16.056,0.9973779272546088,339.37857142857143,333.1065,1.0188290274388865
2014-12-09,331.19,19.4004,12.3269,31.1069,30.8448,-97.3695,100.0,50.0,15378223200.0,30299888107.2377,16.2166,15.9427,1.0171802768665281,337.6657142857143,334.0935,1.0106922591601282
2014-09-15,323.89,22.1368,17.6425,40.8158,27.1843,-123.7699,100.0,50.0,14857123060.0,29954484127.4448,16.9169,16.7771,1.008332786953645,335.3614285714285,334.448,1.0027311527395246
2014-09-16,327.76,33.6735,24.9516,29.4089,28.8289,-91.9638,92.8571,42.8571,14922321060.0,29995771560.2806,16.8223,16.6456,1.0106154178882105,333.75,334.87,0.9966554185206199
2014-09-17,324.0,37.3308,31.047,41.7142,30.309,-89.8311,85.7143,35.7143,14839601060.0,29976368103.4904,16.7484,16.5987,1.0090187785790452,330.6142857142857,334.756,0.9876276622802451
2014-09-18,325.0,44.568,38.5241,39.0887,31.6412,-75.1374,78.5714,28.5714,14891139060.0,29964044294.9641,16.6572,16.5393,1.0071284758121564,327.56,334.3455,0.979705125386763
2014-09-19,331.32,56.149,46.0159,42.8122,29.9823,0.0709,71.4286,21.4286,15028863060.0,30046727759.5823,16.5637,16.5104,1.003228268243047,327.78428571428566,334.23,0.9807147345070331
2014-09-22,324.5,55.8415,52.1861,44.3691,29.7624,-67.664,64.2857,14.2857,14966669060.0,30035292326.6049,16.4834,16.4948,0.9993088730994009,326.8085714285714,333.72850000000005,0.9792647958702099
2014-09-23,323.63,48.7672,53.5859,36.8224,29.5645,-73.8268,57.1429,7.1429,14919617060.0,30023510802.1954,16.3877,16.4272,0.9975954514463816,325.7285714285714,333.1535,0.977713190552017
2014-09-24,328.21,40.7635,48.4574,40.0361,28.4895,-26.216,50.0,0.0,14972332140.0,30063100467.5395,16.337,16.3874,0.9969244663582997,326.3457142857143,332.775,0.9806797814911405
2014-09-25,321.93,35.1614,41.564,46.7584,27.522,-77.0908,42.8571,0.0,14913827320.0,30013281237.0634,16.3273,16.3896,0.9961988090008298,325.5128571428572,332.226,0.9797934452537044
2014-09-26,323.21,43.505,39.81,37.6788,27.8726,-185.4859,100.0,0.0,14986610420.0,30078860549.0088,16.2825,16.3242,0.9974455103466018,325.4,331.80699999999996,0.980690582175783
2014-09-29,321.82,33.4627,37.3764,37.5691,28.044,-132.7996,92.8571,0.0,14948018640.0,30086091429.893,16.2304,16.2698,0.9975783353206554,324.94571428571425,331.197,0.9811251740979364
2014-09-30,322.44,41.0353,39.3343,39.2588,28.363,-105.8557,85.7143,0.0,15000817980.0,30117642255.0149,16.2319,16.2331,0.9999260769661986,323.6771428571428,330.2275,0.9801641076444052
2014-01-10,317.46,70.2614,70.5659,61.7328,31.5942,17.9663,71.4286,92.8571,15571965060.0,29513179618.8436,19.9567,19.9528,1.0001954612886412,322.6714285714285,328.9415,0.9809386428025303
2014-02-10,318.41,75.5205,50.0317,38.1914,33.8442,-16.1049,78.5714,7.1429,15102091060.0,29350058995.1836,18.3383,18.2768,1.003364921649304,321.92571428571426,327.861,0.9818969450032614
2014-03-10,322.74,77.2722,84.9491,60.7523,22.6964,71.5075,28.5714,85.7143,15279663060.0,29605422710.0928,18.1938,18.2846,0.9950340723887862,321.14428571428573,327.046,0.9819544825935365
2014-06-10,322.2,88.9679,81.0535,66.3807,26.9193,120.5652,0.0,100.0,14618235060.0,29708878648.8794,15.7593,15.8492,0.9943277894152386,321.18285714285713,325.85849999999994,0.985651309211996
2014-07-10,316.98,34.5168,46.5108,45.8412,25.0495,-39.9209,7.1429,0.0,14602611060.0,29670857204.1775,16.4645,16.4384,1.0015877457660112,320.29285714285714,324.3885,0.9873742661742235
2014-09-10,315.37,19.1419,40.8754,44.2213,26.2661,-171.9278,100.0,71.4286,14922949060.0,29945843261.1367,17.0841,16.9976,1.005088953734645,319.37142857142857,323.6695,0.9867208018408548
2014-10-10,311.39,31.1594,47.7357,37.4024,30.321,-158.2042,57.1429,0.0,14901225780.0,30053803403.3407,15.981,15.9915,0.9993434011818778,317.79285714285714,322.6725,0.9848774132994201
2014-10-13,306.45,8.5593,28.1661,33.3532,32.9997,-204.1904,100.0,7.1429,14813828780.0,30019940434.1732,15.9279,15.9009,1.001698017093372,316.21999999999997,321.4355,0.9837743497529052
2014-10-14,308.31,12.6553,17.458,31.6382,35.4105,-129.1864,92.8571,0.0,14881544960.0,30005645955.4983,15.8611,15.8099,1.0032384771567182,314.77714285714285,320.65649999999994,0.9816646250961478
2014-10-15,305.97,22.5102,14.575,28.4642,38.5151,-137.5968,100.0,0.0,14774579880.0,30065681595.9893,15.7726,15.7022,1.0044834481792362,312.38142857142856,319.567,0.9775146638151891
2014-10-16,302.86,30.2707,21.8121,21.543,41.8497,-127.2366,100.0,35.7143,14679942560.0,30102618563.8415,15.6572,15.5184,1.008944221053717,309.61857142857144,318.51000000000005,0.9720843032512995
2014-10-17,303.64,39.3359,30.7056,41.5408,43.5658,-69.1865,92.8571,28.5714,14768126920.0,30039474207.2983,15.5911,15.4892,1.0065787774707537,307.7128571428571,317.442,0.9693514315776018
2014-10-20,306.21,51.8702,40.4923,38.1353,45.2081,-60.4431,85.7143,21.4286,14832916720.0,30095069889.3382,15.4884,15.427,1.0039800350035653,306.4042857142857,316.18649999999997,0.9690618850402714
2014-10-21,315.33,72.1567,54.4543,46.2388,42.5832,40.2858,78.5714,14.2857,14904183740.0,30161181068.9182,15.4407,15.4394,1.0000842001632189,306.96714285714285,315.72799999999995,0.9722518840810536
2014-10-22,312.97,80.6427,68.2232,51.8184,39.0956,87.1171,71.4286,7.1429,14841582760.0,30105096910.18,15.435,15.4998,0.9958193008942051,307.8985714285714,315.19500000000005,0.9768510649869806
2014-10-23,313.18,80.1613,77.6536,49.7139,36.3033,84.3631,64.2857,0.0,15022346620.0,30043503298.6244,15.3945,15.5307,0.9912302729432673,308.5942857142857,314.44350000000003,0.9813982025842025
2014-10-24,287.06,50.2177,70.3406,30.2278,38.0514,-221.0718,100.0,0.0,14626228400.0,29894504702.1107,15.2464,15.2924,0.996991969867385,305.89285714285717,312.7,0.9782310749691627
2014-10-27,289.97,30.5389,53.6393,31.5639,39.6247,-151.075,92.8571,7.1429,14745240280.0,29993681268.7773,15.1256,15.1092,1.001085431392794,304.0514285714285,311.038,0.9775378846682029
2014-10-28,295.59,19.6493,33.4686,35.8281,38.8757,-71.7161,85.7143,0.0,14856773200.0,30039972844.7968,15.0344,14.9963,1.0025406266879164,302.90142857142854,309.72650000000004,0.9779641992901108
2014-10-29,294.12,27.0179,25.7354,44.6527,37.7768,-50.6594,78.5714,0.0,14759108020.0,29973665536.4712,15.0082,14.9889,1.0012876195051006,301.1742857142857,308.3105,0.9768538071661059
2014-10-30,299.07,53.2434,33.3035,41.1989,36.8997,-34.0604,71.4286,57.1429,14840211120.0,30040042599.3439,15.0089,14.9362,1.004867369210375,298.8514285714286,307.39099999999996,0.9722191884974791
2014-10-31,305.46,75.1136,51.7917,50.4678,34.475,21.4867,64.2857,50.0,14931247020.0,30119860805.505,14.9989,14.9946,1.000286769903832,297.7785714285714,306.7435,0.9707738596859312
2014-03-11,305.72,63.355,76.5592,58.2442,22.1478,51.9715,21.4286,78.5714,15234741060.0,29585565884.0059,18.2838,18.3328,0.9973271949729446,296.7128571428571,305.89250000000004,0.9699906246241966
2014-04-11,302.81,30.4191,36.5241,27.1675,45.1534,-126.6857,100.0,0.0,14441723060.0,29114963627.0124,16.597,16.5753,1.0013091769078089,298.9628571428571,304.923,0.9804536133478193
2014-06-11,296.64,85.019,86.7213,71.6333,30.306,118.4447,0.0,100.0,14706971060.0,29654450738.0255,15.8918,16.0221,0.9918674830390524,299.9157142857143,303.906,0.9868700002162322
2014-07-11,299.86,62.055,47.2343,58.3124,26.3222,164.0287,0.0,100.0,14768627060.0,29815260055.276,16.4956,16.4924,1.0001940287647644,300.52571428571434,303.1305,0.9914070484023032
2014-11-11,312.01,80.4044,57.1498,53.1431,24.3712,137.5198,14.2857,0.0,15094529740.0,30319386256.4807,15.0597,15.0655,0.9996150144369585,303.08142857142855,303.1615,0.9997358786370584
2014-12-11,311.51,36.8831,27.5532,39.4255,31.6245,-72.1476,85.7143,35.7143,15378763780.0,30213867105.6852,15.9708,15.7921,1.0113157844745158,304.85857142857145,303.4145,1.004759401507085
2014-11-13,316.48,95.4523,90.595,58.8295,23.2312,153.2387,0.0,100.0,15124598660.0,30379533825.6995,15.208,15.2329,0.9983653801968108,306.43285714285713,303.823,1.0085900578391271
2014-11-14,327.82,90.9365,94.1056,63.3631,25.4359,181.592,0.0,100.0,15302154360.0,30448049918.6845,15.2678,15.3462,0.9948912434348568,309.59000000000003,304.9155,1.0153304768042295
2014-11-17,323.05,81.4859,89.2916,70.0367,27.4201,114.4142,0.0,92.8571,15206455700.0,30448721825.0236,15.3688,15.5236,0.990028086268649,312.4814285714286,305.925,1.0214314899777022
2014-11-18,324.93,72.6614,81.6946,66.4987,29.3984,106.631,42.8571,85.7143,15277478920.0,30415517625.499,15.4688,15.6465,0.9886428274694021,316.52285714285716,306.9895,1.0310543427148393
2014-11-19,326.54,67.9019,74.0164,68.8269,31.1788,87.4847,35.7143,78.5714,15343111200.0,30425407421.1154,15.59,15.7767,0.9881660930359327,320.3342857142857,308.006,1.0400261219401108
2014-11-20,330.54,74.377,71.6468,63.9072,33.3421,87.6066,28.5714,71.4286,15411845620.0,30462791880.8156,15.7266,15.8536,0.9919892011908966,322.9814285714286,308.7665,1.0460377941629955
2014-11-21,332.63,76.0178,72.7656,71.7821,35.9274,109.6185,21.4286,100.0,15501177360.0,30403671458.1334,15.9146,16.0204,0.9933959202017428,325.99857142857144,309.7495,1.052458749501037
2014-11-24,335.64,79.961,76.7853,70.8199,38.2542,113.2783,14.2857,92.8571,15556261080.0,30407886307.421,16.0885,16.1511,0.9961241030022723,328.7357142857143,310.8725,1.0574615454429528
2014-11-25,335.04,77.3832,77.7874,71.1489,39.3283,94.2071,7.1429,85.7143,15504961300.0,30432939688.3513,16.2351,16.2624,0.9983212809917356,329.76714285714286,313.2715,1.0526560598622692
2014-11-26,333.57,76.165,77.8364,68.5382,40.295,68.1185,0.0,78.5714,15465242320.0,30443074876.3513,16.3503,16.34,1.0006303549571605,331.27,315.4515,1.0501455849789902
2014-11-28,338.64,73.3603,75.6362,70.3628,42.1031,116.8748,0.0,100.0,15526278280.0,30442958172.7948,16.4704,16.4239,1.0028312398395023,333.2285714285714,317.604,1.0491951342822239
2014-02-12,326.31,62.9231,76.1582,34.7524,34.1333,-52.6394,64.2857,35.7143,15034779060.0,29318424643.3919,18.0318,18.1665,0.9925852530757163,333.19571428571425,319.21349999999995,1.0438020769350742
2014-03-12,316.5,55.2438,65.2904,51.8254,20.4349,28.3134,14.2857,71.4286,15279073060.0,29623791224.4032,18.3165,18.3305,0.999236245601593,331.19,320.085,1.0346939094303076
2014-05-12,312.63,36.4131,22.1539,35.2005,33.2395,3.3323,92.8571,0.0,14567353060.0,29364136525.0522,14.9812,15.0345,0.9964548205793342,328.3328571428571,320.4435,1.0246201191250786
2014-08-12,306.64,85.972,78.1327,44.6974,42.2653,98.1257,50.0,7.1429,14501979060.0,30075245860.0097,15.7632,15.9269,0.9897217914346169,324.19,320.4895,1.0115464001160723
2014-09-12,312.5,19.0445,16.6442,37.8387,25.357,-90.9787,92.8571,57.1429,14937131060.0,29971030794.1114,16.9711,16.8286,1.0084677275590364,320.96999999999997,320.97400000000005,0.999987537931421
2014-11-12,307.36,95.9282,77.7471,57.6787,23.19,133.0827,7.1429,0.0,15050870100.0,30338393751.4675,15.1179,15.1513,0.9977955686970755,317.2257142857143,321.51,0.9866744869077612
2014-12-12,307.32,35.468,32.9091,36.3813,32.5392,-78.2189,78.5714,28.5714,15315517340.0,30222074329.9272,15.8106,15.6843,1.008052638625887,312.75142857142856,321.88300000000004,0.9716307744473257
2014-12-15,306.07,39.6377,37.3296,42.5488,33.5268,-77.7189,71.4286,21.4286,15238685800.0,30214399996.9996,15.6644,15.6405,1.0015280841405327,309.86,321.586,0.963536969892968
2014-12-16,295.06,26.5987,33.9014,38.6888,35.5884,-186.2896,100.0,14.2857,15108660760.0,30085746529.1515,15.5486,15.5636,0.9990362127014316,306.79714285714283,320.76349999999996,0.9564590199855746
2014-12-17,298.88,23.1833,29.8065,32.844,37.7147,-163.7387,100.0,7.1429,15197330860.0,30153317418.6093,15.4018,15.4281,0.9982953182828734,304.8328571428571,319.8835,0.9529496117894705
2014-12-18,297.73,18.8223,22.8681,42.1422,37.4643,-103.2936,92.8571,0.0,15042569520.0,30121814888.0671,15.3442,15.3868,0.9972313931421739,303.56,318.379,0.9534548446976716
2014-12-19,299.9,31.5741,24.5266,36.8708,37.2388,-72.4464,85.7143,0.0,15216752100.0,30201094002.5521,15.2448,15.2883,0.9971546869174467,301.76000000000005,317.2215,0.9512596088222269
2014-12-22,306.54,53.0561,34.4842,42.5295,34.7334,23.6999,78.5714,0.0,15296828640.0,30256940740.7809,15.1966,15.2536,0.9962631772171815,301.64285714285717,316.302,0.9536545995373319
2014-12-23,306.285,74.825,53.1517,47.7443,32.4313,37.1812,71.4286,0.0,15242461460.0,30280391237.4869,15.2166,15.2709,0.9964442174331573,301.495,315.28925,0.9562489047755356
2014-12-24,303.03,84.8747,70.9186,47.1781,30.4775,22.3659,64.2857,0.0,15212099320.0,30252310858.3111,15.1885,15.2797,0.9940312964259769,301.0607142857143,313.91375000000005,0.9590555185483728
2014-12-26,309.09,83.0908,80.9302,45.7902,27.6049,87.5022,57.1429,0.0,15269975340.0,30282122003.292,15.174,15.2743,0.9934334142972182,303.065,312.73675000000003,0.9690738296666445
2014-12-29,312.04,79.8399,82.6018,49.2182,26.1735,124.2241,50.0,0.0,15330156260.0,30307399554.8654,15.1933,15.2958,0.993298814053531,304.945,311.55675,0.9787783445552053
2014-12-30,310.3,78.6667,80.5325,51.6725,24.8852,109.737,42.8571,92.8571,15288295800.0,30283011286.8654,15.1985,15.3321,0.9912862556336053,306.74071428571426,310.31975,0.988466619626093
2014-12-31,310.35,70.891,76.4659,53.654,23.7258,93.2466,35.7143,85.7143,15329451120.0,30251278733.7341,15.2345,15.3767,0.9907522420285237,308.23357142857145,309.15875,0.9970074320347442
2015-05-01,302.19,31.5878,48.9964,65.8849,38.7056,20.5026,28.5714,64.2857,16562870320.0,30650229719.5084,20.7552,20.8598,0.9949855703314509,307.6121428571429,307.33624999999995,1.000897690582035
2015-06-01,295.29,59.8189,54.3211,58.931,21.5385,64.4349,50.0,0.0,16495512220.0,30525588106.4911,21.3601,21.3968,0.9982847902490092,306.0414285714286,305.78525,1.000837772820725
2015-07-01,298.42,30.6016,27.3614,56.6499,20.1754,-1.3058,14.2857,57.1429,16572870720.0,30462292218.6546,21.8824,21.825,1.0026300114547537,305.3828571428572,304.88125,1.0016452541534029
2015-09-01,296.93,72.1939,81.6245,44.6574,32.1063,-15.7664,57.1429,28.5714,17065571280.0,29721619664.2768,25.2685,25.4038,0.9946740251458442,303.6457142857143,304.09625,0.9985184437023288
2015-12-01,291.41,55.9322,57.5634,64.5995,29.8471,74.4214,28.5714,64.2857,18178134580.0,30714652272.6144,33.4059,33.4513,0.9986428031197592,300.6985714285714,303.33475,0.9913093420011108
2015-01-13,294.74,27.7296,28.2962,38.3314,29.4005,-64.5531,92.8571,50.0,15225280800.0,30030383632.6763,15.1882,15.0897,1.006527631430711,298.4757142857143,302.44675,0.9868702979473718
2015-01-14,293.27,31.8086,28.726,32.3271,31.1615,-109.1753,100.0,42.8571,15114507480.0,30078981643.9062,15.0983,15.0,1.0065533333333334,296.0357142857143,301.74225,0.9810880454616954
2015-01-15,286.95,27.5984,29.0455,36.4523,32.7043,-124.9239,92.8571,35.7143,15026123560.0,29993195977.3114,15.0105,14.9454,1.0043558553133407,293.85857142857145,300.72375,0.977171146038753
2015-01-16,290.74,25.7317,28.3796,29.1013,34.3739,-118.1071,100.0,28.5714,15095687080.0,30061503838.1057,14.879,14.8306,1.0032635227165454,293.2085714285714,299.95725000000004,0.9775011986827169
2015-01-20,289.44,20.7697,24.6999,40.0759,34.568,-84.3285,92.8571,21.4286,15034185460.0,30053827937.5564,14.8069,14.7941,1.0008652097795743,291.92571428571426,299.67625000000004,0.974136970432973
2015-01-21,297.25,39.1365,28.546,37.0933,31.8925,44.1819,85.7143,14.2857,15235486980.0,30067147781.9961,14.7439,14.7373,1.0004478432277284,291.9714285714286,299.59475000000003,0.9745545560175155
2015-01-22,310.32,58.8239,39.5767,51.2505,30.8765,176.825,78.5714,7.1429,15342739780.0,30140605005.8329,14.7564,14.7851,0.9980588565515282,294.67285714285714,300.22425,0.9815091790315311
2015-01-23,312.39,78.7841,58.9148,59.2063,30.8357,179.589,71.4286,100.0,15432668160.0,30141874353.2162,14.7952,14.8976,0.9931264096230265,297.1942857142857,300.84875,0.9878528187811506
2015-01-26,309.66,84.9054,74.1711,62.3651,30.7302,111.8643,64.2857,92.8571,15369274860.0,30127991198.5363,14.8469,15.0237,0.988231926888849,299.5357142857143,301.00475,0.9951195596937068
2015-01-27,306.75,75.8512,79.8469,55.338,29.008,62.0428,57.1429,85.7143,15310868560.0,30132836667.3733,14.8906,15.0767,0.9876564500189032,302.36428571428576,301.028,1.0044390744857148
2015-01-28,303.91,54.9932,71.9166,58.6313,27.759,49.7712,50.0,78.5714,15249593080.0,30073309644.6496,14.9523,15.1519,0.9868267346009412,304.24571428571426,301.072,1.0105413797553882
2015-01-29,311.78,53.1743,61.3396,52.4159,25.2361,51.4642,42.8571,71.4286,15422724420.0,30220220648.0794,15.0163,15.1673,0.9900443717734864,307.4371428571429,301.20650000000006,1.020685618859961
2015-01-30,354.53,61.8579,56.6751,75.7759,28.6404,287.4108,35.7143,100.0,15899845620.0,30444538824.1988,15.2779,15.558,0.9819964005656254,315.62,303.331,1.0405134984554827
2015-02-02,364.47,87.2239,67.4187,76.9057,31.9926,183.4795,28.5714,100.0,16104483900.0,30634706351.9106,15.5967,15.9115,0.980215567356943,323.35571428571427,306.03950000000003,1.056581631736146
2015-03-02,363.55,56.1269,60.6458,66.8906,50.7282,76.0971,0.0,85.7143,16376403800.0,30843254414.5995,18.9594,18.9098,1.0026229785613807,330.6642857142857,308.6995,1.071152644284444
2015-04-02,364.75,44.2228,45.4018,45.6941,14.8367,-44.1266,64.2857,42.8571,16045715580.0,30758053997.0658,18.6397,18.6073,1.001741252089234,338.53428571428566,311.8275,1.0856460245305037
2015-06-02,374.28,73.8449,63.4402,58.2859,21.1368,56.4567,42.8571,50.0,16528909120.0,30537549746.8922,21.3804,21.4162,0.9983283682445999,348.18142857142857,315.77700000000004,1.102618077223574
2015-09-02,370.56,60.5399,74.2538,47.5953,31.7768,24.7818,50.0,21.4286,17139713600.0,29792263640.4107,25.1252,25.3766,0.9900932355004216,357.70285714285717,319.384,1.119977385037626
2015-10-02,372.995,66.0392,41.9909,44.9872,18.8799,4.4174,78.5714,35.7143,17216360060.0,30056862258.4562,26.2546,25.9446,1.0119485364969973,366.4478571428571,323.18725,1.1338561689635254
2015-11-02,375.14,91.1719,92.5852,76.7549,41.8438,76.6721,7.1429,92.8571,17956089340.0,30449622875.4854,30.0515,30.1683,0.9961283864188569,369.39214285714286,327.37375000000003,1.1283499146072122
2015-12-02,377.17,53.988,53.2422,68.3949,28.8322,90.6732,21.4286,100.0,18092664060.0,30657644972.1414,33.5577,33.5601,0.9999284865062976,371.20642857142855,331.49525,1.1197941103874898
