Date,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2013-09-23,165.25,61.5713,73.7053,68.9989,28.8814,3.3583,21.4286,85.7143,-301312400.0,633312928.2032,136.5758,136.1045,1.0034627804370906,167.04142857142855,160.7105,1.039393372377216
2013-09-24,162.97,38.7493,60.9375,56.7748,26.8957,-87.1569,14.2857,78.5714,-304735000.0,629890328.2032,136.7844,136.0737,1.0052229049404844,166.8942857142857,161.0035,1.0365879357547239
2013-09-25,162.31,11.1482,37.1563,48.6399,24.61,-128.0212,7.1429,71.4286,-308349600.0,629561728.2032,136.6472,135.7111,1.0068977408627593,166.22,161.14849999999998,1.0314709724260542
2013-09-26,162.29,9.1201,19.6725,47.4369,22.3724,-110.0694,0.0,64.2857,-311061000.0,629195829.9333,136.4879,135.3606,1.0083281250230864,165.48714285714283,161.33049999999997,1.025764767710649
2013-09-27,159.85,10.6705,10.3129,40.5894,21.478,-143.4299,0.0,57.1429,-314740100.0,627549916.7754,136.1849,134.7439,1.0106943616742576,164.31428571428572,161.428,1.0178797093087055
2013-09-30,158.21,11.8954,10.562,33.3919,22.2687,-143.3976,100.0,50.0,-317543700.0,628324452.184,135.4794,133.7958,1.0125833546344503,162.94714285714286,161.677,1.0078560516161412
2013-01-10,159.0,83.7876,85.7754,74.5443,47.6128,119.8141,35.7143,100.0,-407948000.0,568109048.3568,106.4552,106.8747,0.9960748427831845,161.4114285714286,161.9785,0.9964990944565395
2013-04-10,156.55,77.0679,56.9614,51.1067,29.0839,118.7816,78.5714,0.0,-362598600.0,609297321.2906,118.4884,118.8078,0.9973116243209621,160.16857142857143,162.12449999999998,0.9879356385282387
2013-07-10,154.25,84.8171,77.4344,53.418,25.2443,137.4841,21.4286,0.0,-338797600.0,611301940.2022,125.4237,126.4182,0.9921332529651585,158.92285714285714,162.2305,0.979611461117713
2013-09-10,154.44,90.917,82.9532,68.1058,20.4817,233.0815,57.1429,100.0,-320309200.0,614937326.6208,127.8665,129.3063,0.9888651983700717,157.79857142857145,162.1655,0.9730711614281178
2013-10-10,158.01,40.6476,19.1507,42.3328,27.9582,17.4107,92.8571,0.0,-322112100.0,625857756.4364,129.0079,129.274,0.9979415814471588,157.18714285714285,162.2575,0.9687511693274139
2013-10-14,159.46,91.9465,68.0594,47.4048,22.9528,77.775,78.5714,0.0,-321415300.0,629451649.9716,128.8682,129.5272,0.994912265531873,157.1314285714286,162.256,0.9684167523631089
2013-10-15,157.63,80.9104,81.4803,53.0364,20.9094,59.0107,71.4286,7.1429,-324453300.0,626701839.6949,128.9463,129.8396,0.9931199726431691,157.04857142857145,161.8805,0.9701512623729939
2013-10-16,162.25,81.772,84.8763,48.5666,20.867,132.472,64.2857,0.0,-320804000.0,629986209.6949,129.0194,129.9116,0.9931322530089691,157.51285714285717,161.8255,0.9733500415129702
2013-10-17,158.32,64.8617,75.848,41.8585,19.4834,21.541,57.1429,92.8571,-328326100.0,633384043.0282,128.8424,129.6562,0.9937234008092168,157.76571428571427,161.5415,0.9766265280792505
2013-10-18,158.69,57.8065,68.1468,50.4092,18.6051,34.3664,50.0,85.7143,-323344000.0,635033745.015,128.9869,129.8004,0.993732684953205,158.4,161.12449999999998,0.9830907155646722
2013-10-21,159.77,45.1101,55.9261,49.8239,18.5013,69.1891,42.8571,78.5714,-320648600.0,635752518.3483,129.2744,129.893,0.9952376186553549,159.1614285714286,160.74200000000002,0.990167028974559
2013-10-22,159.25,49.872,50.9295,56.3491,18.4522,55.1693,35.7143,71.4286,-323888000.0,635177786.0903,129.7688,130.2629,0.9962069015813405,159.33857142857144,160.3015,0.9939930158393492
2013-10-23,157.74,48.4059,47.796,47.266,16.7279,-100.4519,28.5714,64.2857,-326623800.0,636689675.5639,130.135,130.1743,0.9996980970898249,159.09285714285716,159.7995,0.9955779407498594
2013-10-24,159.96,56.3603,51.546,51.9619,16.9243,63.4381,21.4286,57.1429,-324032800.0,637951083.4587,130.3502,130.3154,1.000267044416853,159.4257142857143,159.31,1.0007263466556668
2013-10-25,162.09,72.121,58.9624,53.723,18.2449,151.3177,14.2857,50.0,-320311800.0,641192984.7462,130.4742,130.5129,0.999703477587273,159.40285714285713,159.152,1.001576211061483
2013-10-28,161.45,88.4595,72.3136,59.6933,19.4336,111.0061,7.1429,42.8571,-323653300.0,641985299.1792,130.7847,130.9732,0.9985607742652695,159.85,159.076,1.004865598833262
2013-10-29,162.11,89.3945,83.325,59.8946,21.048,119.4349,0.0,100.0,-319951200.0,642161589.6554,130.9703,131.3602,0.9970318254692062,160.33857142857144,159.066,1.0080002730223394
2013-10-30,162.05,82.0193,86.6244,61.3936,22.5009,99.3374,35.7143,92.8571,-322295400.0,642142216.1017,131.2971,131.75,0.9965624288425048,160.66428571428574,159.054,1.0101241447199425
2013-10-31,160.86,62.5276,77.9805,59.0417,24.058,65.8916,28.5714,100.0,-325080400.0,639357216.1017,131.7583,131.9988,0.9981780137395189,160.8942857142857,159.1045,1.0112491206363472
2013-01-11,162.05,88.1068,85.9056,77.7249,49.9382,106.5287,28.5714,92.8571,-411159700.0,571073694.5106,107.2213,107.6971,0.9955820537414656,161.51000000000002,159.2965,1.0138954716519195
2013-04-11,163.16,89.2258,75.162,56.5349,27.1902,119.8427,71.4286,100.0,-365550400.0,608463739.9482,118.7805,119.3821,0.9949607185666863,161.96714285714285,159.5045,1.0154393315369963
2013-06-11,163.52,83.7169,69.0399,63.7084,38.6474,59.059,14.2857,92.8571,-324706500.0,626465175.3821,132.9482,132.6452,1.0022842892166473,162.17142857142858,159.853,1.014503503665421
2013-07-11,159.64,82.5834,84.4775,58.4675,24.4839,152.1624,14.2857,0.0,-335831900.0,610950631.3867,125.7528,127.0232,0.9899986774069618,161.91285714285715,160.1225,1.0111811715583827
2013-11-11,163.84,52.9472,48.8018,55.0088,23.2886,153.9007,7.1429,100.0,-316912000.0,643488959.114,133.1511,132.8704,1.0021125848947547,162.16000000000003,160.5925,1.009760729797469
2013-12-11,162.89,51.0864,43.5415,65.7472,27.3349,-10.4158,0.0,92.8571,-290539500.0,635521787.0824,138.6364,138.3682,1.0019383066340388,162.28,160.8365,1.0089749528247631
2013-11-13,162.94,70.2983,65.7502,51.558,20.695,21.0298,0.0,85.7143,-315753300.0,644075620.5872,133.1717,133.0295,1.0010689358375395,162.57714285714286,161.0105,1.0097300664064943
2013-11-14,163.2,65.5906,69.9646,57.5242,19.3063,65.0185,64.2857,78.5714,-312105100.0,644170379.0287,133.2916,133.2636,1.0002101098874712,162.74142857142857,161.28900000000002,1.009005130984931
2013-11-15,164.4,69.596,68.4949,55.9244,19.5505,142.063,57.1429,100.0,-309437900.0,644408521.8859,133.4681,133.3999,1.000511244761053,162.9185714285714,161.3965,1.0094306346703392
2013-11-18,165.68,71.1531,68.7799,61.0049,21.4351,192.517,50.0,100.0,-305882900.0,643903608.8424,133.6587,133.7444,0.9993592255077596,163.22714285714284,161.7645,1.0090418037155422
2013-11-19,166.6,74.8995,71.8828,64.3154,23.3516,171.8757,42.8571,100.0,-303191000.0,643415070.8492,134.0036,134.195,0.9985737173516153,164.22142857142856,162.16000000000003,1.0127123123546407
2013-11-20,165.0,65.0673,70.3733,66.7833,23.9457,85.5303,35.7143,92.8571,-305984100.0,640949195.9538,134.351,134.6966,0.9974342336777619,164.38714285714286,162.42149999999998,1.0121021099863188
2013-11-21,167.07,68.8166,69.5945,59.0809,24.5333,96.1002,28.5714,85.7143,-302825600.0,643436257.776,134.4504,134.8815,0.9968038611670245,164.9842857142857,162.8125,1.0133391828900467
2013-11-22,168.1,74.5243,69.4694,63.7562,25.805,105.3312,21.4286,100.0,-300145100.0,645839805.7464,134.9743,135.2597,0.9978899849696546,165.72142857142856,163.3305,1.0146385921271812
2013-11-25,169.48,86.385,76.5753,68.3321,28.35,154.5643,14.2857,100.0,-297043400.0,645777771.7464,135.4671,135.8275,0.9973466345180468,166.6185714285714,163.8065,1.0171670320077129
2013-11-26,168.04,77.665,79.5247,70.3964,29.8538,110.4052,7.1429,100.0,-299996800.0,642912205.2037,135.9812,136.4205,0.9967798094861109,167.13857142857142,164.10399999999998,1.0184917578399761
2013-11-27,168.22,67.5525,77.2008,66.1586,30.2999,80.7312,0.0,92.8571,-297711500.0,643807477.3686,136.5412,136.7921,0.9981658297518643,167.50142857142856,164.4425,1.0186018126179581
2013-11-29,168.94,64.6746,69.964,65.2376,31.7478,103.1363,0.0,100.0,-295692800.0,643664892.6103,136.9428,137.0721,0.9990567008165776,167.83571428571426,164.784,1.018519481780478
2013-02-12,169.72,89.1089,82.9747,85.2837,70.5958,140.1216,14.2857,100.0,-390938100.0,609316106.5197,121.4557,121.3918,1.000526394698818,168.51,165.16750000000002,1.0202370321037733
2013-03-12,168.05,29.7579,53.1585,54.1916,25.0481,-19.6415,28.5714,0.0,-376772200.0,606204880.5439,124.137,124.787,0.9947911240754245,168.65,165.527,1.0188670126323804
2013-04-12,168.7,88.4699,84.9212,53.3078,24.4982,89.6781,64.2857,92.8571,-362419000.0,610434466.5892,118.8034,119.6947,0.992553555002853,168.7357142857143,165.8595,1.017341269482389
2013-06-12,167.21,66.439,75.3387,62.6604,36.5594,-7.7333,7.1429,85.7143,-327949800.0,624532467.198,133.3771,133.0825,1.0022136644562583,168.4114285714286,166.06199999999998,1.0141479000098073
2013-09-12,167.67,90.3848,92.3823,71.5225,21.861,98.9128,42.8571,92.8571,-325232300.0,613531015.3914,129.6369,131.3241,0.9871523962471473,168.35857142857142,166.2695,1.0125643694638609
2013-11-12,167.6,74.005,59.5127,56.9246,22.537,77.6126,0.0,92.8571,-319151600.0,642762333.3362,133.2357,133.0663,1.0012730496000866,168.26999999999998,166.66750000000002,1.0096149519252402
2013-12-12,168.33,50.9197,50.7798,49.2131,26.7953,-27.8478,0.0,85.7143,-287627600.0,636930001.0169,138.5161,138.1669,1.00252737812023,168.18285714285713,166.892,1.0077346855622626
2013-12-13,168.39,39.6417,47.216,57.3716,26.5609,11.475,64.2857,78.5714,-285137000.0,636774800.4234,138.5738,138.3019,1.0019659888982004,167.99285714285716,167.167,1.0049403120403977
2013-12-16,170.95,52.9431,47.8349,59.9453,27.8244,155.627,57.1429,71.4286,-282157000.0,638411561.6922,138.5268,138.5201,1.0000483684317294,168.40714285714284,167.5675,1.0050107739098741
2013-12-17,170.49,63.5983,52.061,66.1306,28.9616,120.9128,50.0,64.2857,-285013700.0,638411561.6922,138.7065,138.9924,0.9979430530014591,168.66285714285715,167.932,1.0043521017010288
2013-12-18,174.84,85.64,67.3938,64.6036,31.7188,173.0612,42.8571,100.0,-280504100.0,642774805.5056,139.0105,139.3383,0.9976474522798111,169.75285714285715,168.454,1.0077104559277734
2013-12-19,174.77,88.7886,79.3423,73.6443,34.5087,169.8248,35.7143,100.0,-283598500.0,642327836.6167,139.6037,140.1621,0.9960160414263199,170.7671428571429,168.9085,1.0110038444314104
2013-12-20,175.16,92.3143,88.9143,73.7475,36.67,128.0146,28.5714,92.8571,-279844200.0,643763304.2637,140.1871,140.8436,0.9953388013370859,171.84714285714284,169.3365,1.014826353781629
2013-12-23,176.47,91.5812,90.8947,76.2667,38.9686,118.5185,21.4286,100.0,-278258900.0,644762442.9192,140.8364,141.584,0.9947197423437676,173.01,169.91,1.018244953210523
2013-12-24,176.16,93.1313,92.3423,77.7995,40.9427,89.6886,14.2857,92.8571,-279040200.0,644892132.3929,141.5614,142.3081,0.994752933951054,174.12000000000003,170.3645,1.022043911730437
2013-12-26,176.45,92.8796,92.5307,77.3079,42.2802,76.478,7.1429,100.0,-277720100.0,645693890.4043,142.1456,142.8901,0.994789702015745,174.9057142857143,170.78199999999998,1.0241460709308612
2013-12-27,176.35,89.3898,91.8002,75.7133,43.484,66.6364,0.0,92.8571,-279437000.0,647020585.8588,142.9531,143.3348,0.9973370039934475,175.74285714285716,171.1255,1.026982285766044
2013-12-30,175.73,68.1311,83.4668,76.0014,44.9383,57.5166,21.4286,100.0,-280678000.0,646406757.9018,143.6048,143.7151,0.9992325093187842,175.87000000000003,171.51,1.0254212582356717
2013-12-31,177.26,68.9081,75.4763,73.5343,46.4205,89.7335,14.2857,100.0,-279014100.0,647579671.0166,144.1742,143.9843,1.0013188937960598,176.22571428571428,171.96200000000002,1.0247945144026835
2014-07-01,178.29,20.1943,22.4161,50.8974,28.9493,-88.3653,21.4286,50.0,-267904700.0,636387831.1548,139.6325,138.7447,1.0063988029813031,176.67285714285714,172.42950000000002,1.0246092295277613
2014-08-01,178.44,8.7039,13.0951,50.243,31.8072,-137.8619,0.0,64.2857,-260754300.0,639747375.3935,145.0877,144.3286,1.0052595258320252,176.95428571428573,172.8655,1.0236529886778203
2014-10-01,178.39,18.5429,24.8549,51.022,32.4446,-169.4597,0.0,42.8571,-241621948.0,644287012.9736,154.178,153.2498,1.0060567778881278,177.27285714285713,173.3825,1.0224380035058738
2014-01-13,175.88,22.3349,31.893,61.66,44.9708,-89.9333,0.0,64.2857,-278887700.0,643807925.7402,146.5949,146.3791,1.0014742541797292,177.1914285714286,173.7415,1.0198566754139258
2014-01-14,176.6,23.272,27.272,51.5654,41.8235,-102.2945,14.2857,57.1429,-276678900.0,643795586.0753,146.5752,146.17,1.0027721146610111,177.22714285714284,174.21099999999998,1.0173131596577878
2014-01-15,178.75,35.3303,26.9791,54.5635,41.1531,49.6042,7.1429,50.0,-273138700.0,644777539.36,146.6394,146.1097,1.0036253582068815,177.6585714285714,174.76500000000001,1.0165569274658621
2014-01-16,175.17,38.3952,32.3325,60.9199,37.3526,-129.1908,100.0,42.8571,-277850900.0,641537215.3507,146.7877,146.3226,1.003178593053978,177.35999999999999,175.1435,1.0126553369094484
2014-01-17,176.28,40.7704,38.1653,45.7288,33.9322,-104.4061,92.8571,35.7143,-274399900.0,642505481.5377,146.6773,145.9364,1.0050768691018828,177.07285714285715,175.541,1.0087264920608698
2014-01-21,173.2,22.9662,34.0439,46.0883,33.0057,-192.7221,100.0,28.5714,-279541100.0,641864343.6554,146.3436,145.634,1.0048724885672304,176.3242857142857,175.7815,1.0030878432274484
2014-01-22,173.68,27.9898,30.5755,40.6093,32.1718,-138.5881,92.8571,21.4286,-277064200.0,641784443.6554,145.7438,145.1394,1.0041642724167248,175.65142857142857,175.918,0.9984846836107082
2014-01-23,170.75,22.5691,24.5084,37.5159,33.5588,-177.3376,100.0,14.2857,-281041900.0,641854638.3613,145.2428,144.5804,1.0045815338731943,174.9185714285714,175.93099999999998,0.9942453088345511
2014-01-24,167.64,16.5798,22.3796,28.4286,35.5147,-165.7946,100.0,7.1429,-285198100.0,638972601.8649,144.3736,143.5403,1.0058053382917551,173.63857142857142,175.57099999999997,0.9889934637757457
2014-01-27,164.69,10.748,16.6323,25.8367,38.3756,-167.6451,100.0,0.0,-290787700.0,636760889.6347,143.5233,142.472,1.0073789937671964,171.62999999999997,175.06699999999998,0.9803675164365642
2014-01-28,166.25,13.231,13.5196,22.5998,40.9504,-112.3002,92.8571,0.0,-287617300.0,638960759.0225,142.4299,141.2909,1.0080613825801945,170.35571428571424,174.6215,0.9755712457269823
2014-01-29,163.9,13.582,12.5203,21.0824,43.5154,-103.3616,85.7143,35.7143,-291091000.0,636271442.8934,141.4173,140.1658,1.008928711568728,168.58714285714285,173.993,0.9689306055826548
2014-01-30,165.84,22.4302,16.4144,27.9764,45.7323,-72.3914,78.5714,28.5714,-288261600.0,637933715.3934,140.4557,139.4489,1.0072198489912791,167.53571428571428,173.477,0.96575173818843
2014-01-31,164.12,20.4015,18.8046,25.2222,48.0703,-76.4198,100.0,21.4286,-291677100.0,636609077.6555,139.2239,138.6332,1.0042608841172245,166.17000000000002,172.8605,0.9612953798004751
2014-04-02,161.76,78.5416,53.3847,49.5676,18.2886,58.0631,71.4286,0.0,-274124600.0,626571138.5028,136.7346,136.629,1.0007728959444921,164.88571428571427,172.131,0.9579083040574579
2014-05-02,160.42,75.0027,66.1574,52.3949,18.0405,37.287,0.0,57.1429,-276842800.0,617353806.5164,131.5485,131.6381,0.9993193459948144,163.8542857142857,171.3655,0.9561684569781298
2014-06-02,161.75,39.8236,52.9507,55.0336,15.4434,9.8747,28.5714,71.4286,-276975900.0,627298650.2621,131.8892,132.2466,0.9972974730541275,163.43428571428572,170.58999999999997,0.9580531432926065
2014-07-02,161.93,29.4975,24.3489,54.9327,27.83,-70.8204,14.2857,42.8571,-266027100.0,635476976.1266,139.5587,138.7066,1.0061431828045673,162.81714285714287,169.772,0.9590341331735673
2014-10-02,161.0,25.494,24.618,42.712,29.5867,-106.6098,92.8571,35.7143,-238831974.0,645996363.2412,153.7428,152.7099,1.0067638050971155,162.40285714285713,168.89999999999998,0.9615326059375794
2014-12-02,163.5,58.0651,41.574,54.0819,17.4709,119.0976,92.8571,0.0,-255388355.0,651296202.0369,157.8311,157.7945,1.0002319472478445,162.06857142857143,168.1555,0.9638017872063146
2014-02-13,164.06,76.9984,65.2069,39.9716,47.943,67.4175,42.8571,0.0,-287197600.0,637707553.1884,133.7809,134.5525,0.9942654354248341,162.06,167.5645,0.9671499631485189
2014-02-14,163.72,70.7275,70.6074,42.9592,45.4679,89.9079,35.7143,0.0,-290485500.0,637728495.2267,133.7422,134.5566,0.9939475284006879,162.34,166.9205,0.9725587929583245
2014-02-18,164.65,76.0344,74.5867,45.6928,41.9264,110.9026,28.5714,0.0,-287085600.0,637710313.9432,133.6507,134.6664,0.9924576583319966,162.94428571428574,166.2155,0.9803194390071067
2014-02-19,163.26,60.0411,68.9343,45.2516,39.4089,69.8904,21.4286,100.0,-290755300.0,634682811.4432,133.8987,134.7367,0.993780462190331,163.16000000000003,165.61999999999998,0.985146721410458
2014-02-20,164.5,56.484,64.1865,43.7357,37.4203,56.883,14.2857,92.8571,-288123400.0,636238222.887,134.1377,134.7313,0.9955941937767986,163.52714285714288,165.031,0.9908874263450071
2014-02-21,164.5,46.4557,54.3269,47.5041,34.7296,95.6639,7.1429,85.7143,-288123400.0,634855297.2699,134.3964,134.8482,0.9966495659563865,164.02714285714288,164.596,0.996543918789903
2014-02-24,166.54,64.1914,55.7104,46.563,32.1777,168.5469,0.0,100.0,-284880500.0,636403708.9816,134.5035,134.9109,0.9969802291734767,164.46142857142857,164.23899999999998,1.001354298135209
2014-02-25,163.48,50.2693,53.6388,55.5849,29.0641,9.0724,0.0,92.8571,-288562800.0,633471941.4657,134.9229,135.2664,0.9974605667039265,164.37857142857143,163.8755,1.0030698391679747
2014-02-26,162.8,44.0347,52.8318,45.847,27.9751,-137.4204,7.1429,85.7143,-292541100.0,634662248.8257,135.1373,135.2128,0.9994416209116298,164.24714285714285,163.6335,1.0037501053093825
2014-02-27,165.38,42.1112,45.4717,43.6229,25.3137,76.7261,0.0,78.5714,-288734500.0,637564091.7242,135.0309,135.0789,0.9996446521255355,164.35142857142858,163.668,1.0041757006343854
2014-02-28,166.45,63.2813,49.8091,52.7493,24.5403,179.9957,0.0,100.0,-284443000.0,638237527.1089,135.263,135.2924,0.9997826928933186,164.80714285714288,163.678,1.0068985621595015
2014-03-03,164.74,70.9159,58.7695,50.2681,22.9541,28.3525,0.0,92.8571,-287565900.0,639202787.1089,135.3821,135.3785,1.0000265921102687,164.8414285714286,163.72,1.0068496736588601
2014-04-03,168.73,88.1813,73.4447,54.3753,17.0227,54.9339,64.2857,28.5714,-276461900.0,626142195.8062,136.6874,136.9365,0.9981809086693467,165.44571428571427,163.8645,1.0096495231469556
2014-06-03,172.6,53.1276,47.6438,55.3736,15.8649,79.4784,21.4286,64.2857,-274567300.0,629470934.7904,132.2319,132.3115,0.9993983894068165,166.3114285714286,164.2885,1.0123132694706483
2014-07-03,174.26,50.4787,33.3902,59.6387,28.9578,51.3906,7.1429,35.7143,-264225900.0,636551086.2184,139.3787,138.8006,1.0041649675865956,167.85142857142858,164.9135,1.0178149670671508
2014-10-03,173.51,49.2052,31.0807,55.2503,30.0208,112.7179,85.7143,28.5714,-235560616.0,648493142.7727,153.4391,152.8749,1.003690599307015,169.38142857142856,165.568,1.0230324010160692
2014-11-03,169.89,94.0382,93.785,69.3527,25.1246,128.5162,14.2857,100.0,-244059162.0,652171291.8908,152.8616,153.8119,0.9938216743958043,170.02571428571426,165.975,1.024405568824909
2014-12-03,169.72,75.873,57.0721,56.0264,16.1727,143.9919,85.7143,100.0,-252338770.0,652214751.7357,157.8922,157.904,0.999925271050765,170.49285714285716,166.3645,1.0248151326927148
2014-03-13,166.7,16.1112,40.2353,57.287,28.8953,-43.1672,21.4286,71.4286,-284204600.0,636851123.7067,140.4061,140.4062,0.999999287780739,170.77285714285713,166.64950000000002,1.0247426913543523
2014-03-14,165.35,9.7914,22.4943,46.4823,26.6163,-96.4462,14.2857,64.2857,-286966700.0,634836484.1718,140.5789,139.9653,1.0043839437346256,170.29,166.74200000000002,1.0212783821712583
2014-03-17,166.84,8.3643,11.4223,45.1092,25.3862,-76.8087,7.1429,57.1429,-283768700.0,632959115.7508,140.7574,139.5264,1.0088227030870143,169.46714285714285,166.881,1.015496928093329
2014-03-18,168.09,24.3117,14.1558,48.0288,24.3961,-58.2629,0.0,50.0,-281827400.0,633124955.4493,140.8095,139.3011,1.0108283423461841,168.58571428571426,167.09949999999998,1.008894187509324
2014-03-19,168.18,40.095,24.257,51.9235,24.1878,-40.9307,0.0,42.8571,-278293300.0,632493866.1636,140.7839,139.3001,1.0106518229348005,167.8242857142857,167.276,1.0032777309015382
2014-03-20,169.22,59.1075,41.1714,49.8482,24.171,-16.5413,7.1429,35.7143,-274342800.0,633388318.9937,140.3846,139.2076,1.0084549981466528,167.72857142857143,167.574,1.000922406987787
2014-03-21,166.95,47.6959,48.9661,55.6875,23.7913,-41.0495,0.0,28.5714,-279121900.0,628732949.7381,140.0299,139.404,1.0044898281254484,167.33285714285714,167.69650000000001,0.997831541760604
2014-03-24,165.72,34.6479,47.1504,47.0741,21.7519,-119.9293,57.1429,21.4286,-281844900.0,627182352.5159,139.495,139.1799,1.0022639763356633,167.19285714285712,167.7575,0.9966341722000932
2014-03-25,163.25,10.8399,31.0612,45.4272,20.954,-169.1092,100.0,14.2857,-286282400.0,623609300.5678,138.8857,138.9154,0.9997862008099895,166.89285714285714,167.59300000000002,0.9958223621682118
2014-03-26,161.73,5.8619,17.1166,40.0887,20.9233,-170.8648,100.0,7.1429,-288872700.0,621034795.08,138.5228,138.4209,1.0007361605075533,166.16285714285715,167.5055,0.9919844849444176
2014-03-27,162.29,7.4883,8.0634,33.1995,21.4694,-143.1352,100.0,0.0,-284982500.0,621800582.4816,137.8052,137.5743,1.0016783657994264,165.3342857142857,167.48,0.9871882356955202
2014-03-28,162.3,12.601,8.6504,34.9321,21.0856,-95.2271,92.8571,0.0,-282352000.0,621002361.7919,137.4174,136.9434,1.0034612840049246,164.49428571428572,167.326,0.9830766630068593
2014-03-31,163.85,28.0015,16.0303,39.2454,20.7401,-57.9015,85.7143,0.0,-279857700.0,622743175.3336,137.1562,136.5789,1.0042268608108573,163.72714285714284,167.196,0.9792527504075627
2014-02-04,167.27,16.967,18.7577,24.3172,53.4522,-110.6016,92.8571,7.1429,-293410200.0,632962500.8146,137.2415,137.1507,1.0006620454726078,163.77285714285716,167.3225,0.9787856214367893
2014-03-04,166.09,78.8347,71.0106,59.0472,23.7345,189.545,0.0,100.0,-284165400.0,642523587.8901,135.6427,135.8126,0.9987490115055597,163.82571428571427,167.19050000000001,0.9798745400349557
2014-04-04,163.24,63.3208,76.6813,53.1769,16.5199,-4.1771,57.1429,21.4286,-279724400.0,623487034.7084,136.4659,137.143,0.9950628176428983,163.8242857142857,166.7225,0.9826165377455695
2014-08-04,156.56,13.2412,10.413,45.1966,29.3754,-123.9546,0.0,57.1429,-258650400.0,641393905.8282,145.1208,143.8137,1.0090888420227002,163.08571428571426,165.8375,0.9834067342170152
2014-09-04,158.16,72.4866,78.0144,68.8556,32.6328,111.7044,7.1429,92.8571,-241335700.0,640417856.5913,147.7837,147.9176,0.9990947662752777,162.49571428571429,165.07,0.9844048845078711
2014-11-04,152.72,87.2249,91.6333,69.5527,25.9341,94.6021,7.1429,92.8571,-246086523.0,652878510.8443,153.7977,154.663,0.9944052552970004,161.12714285714287,164.2115,0.981217167233372
2014-04-14,154.74,18.5434,14.0417,28.3069,31.8177,-87.0921,92.8571,50.0,-295418700.0,613944492.5048,133.2193,131.9495,1.009623378641071,159.82571428571427,163.4625,0.9777515594446082
2014-04-15,154.92,31.9316,20.7777,29.1557,33.1101,-70.5258,85.7143,42.8571,-291779100.0,614841834.2083,132.4124,131.2574,1.008799503875591,158.0614285714286,162.87349999999998,0.9704551604246769
2014-04-16,157.22,54.5236,34.9995,34.8945,33.0791,-31.608,78.5714,35.7143,-288584900.0,617829956.7889,131.6221,130.8926,1.005573271521843,156.7942857142857,162.467,0.9650838983565013
2014-04-17,157.44,60.224,48.893,50.491,29.99,39.9221,71.4286,28.5714,-284059700.0,613503909.8451,131.1029,131.2991,0.9985057018669586,155.96571428571428,161.99699999999999,0.9627691518096897
2014-04-21,157.8,64.1788,59.6421,42.0639,27.8423,32.484,64.2857,21.4286,-279508000.0,615958257.8844,130.3167,131.1011,0.9940168312851684,156.14285714285714,161.48250000000002,0.9669336128859606
2014-04-22,160.46,67.9152,64.106,42.4869,25.727,124.8173,57.1429,14.2857,-274960700.0,619606374.2685,129.8777,130.9601,0.9917348871908314,156.47142857142856,161.0965,0.9712900564036374
2014-04-23,160.45,76.313,69.469,50.0675,23.8969,120.236,50.0,7.1429,-277001300.0,620442282.7023,130.0066,131.2386,0.9906125179634651,157.57571428571427,160.658,0.9808146141848789
2014-04-24,160.85,83.7187,75.9823,52.1536,22.928,121.1091,42.8571,0.0,-274067100.0,618511887.9654,130.3315,131.5837,0.9904836237315109,158.4485714285714,160.353,0.9881235239039581
2014-04-25,158.24,65.6968,75.2429,50.4715,21.009,44.4223,35.7143,0.0,-277369200.0,615971811.0424,130.5027,131.7819,0.9902930523842803,158.92285714285714,159.97899999999998,0.993398240661944
2014-04-28,156.54,48.0248,65.8135,45.0515,21.2361,-47.5288,28.5714,0.0,-281267000.0,616173645.4033,130.8458,131.6614,0.9938053218331265,158.82571428571427,159.6435,0.9948774255495167
2014-04-29,158.24,39.2614,50.9944,40.9691,21.4405,-16.7829,21.4286,78.5714,-279106500.0,617986478.7366,131.0301,131.3269,0.9977399908168091,158.94,159.469,0.9966827408461832
2014-04-30,159.82,51.7879,46.358,45.6725,20.236,43.6692,14.2857,71.4286,-276360800.0,619365655.2343,131.3096,131.2561,1.0004076001039188,159.22857142857146,159.3455,0.9992661947062921
2014-02-05,158.88,13.9958,16.6225,23.8619,55.6381,-111.951,85.7143,0.0,-296623100.0,630025386.2223,136.1819,136.272,0.9993388223552896,159.00285714285715,159.1745,0.9989216686269293
2014-05-05,156.35,59.415,68.6997,40.9037,19.3627,-150.0265,7.1429,50.0,-279858500.0,618975695.592,131.4658,131.2281,1.001811349855709,158.41714285714286,158.7995,0.9975922018466233
2014-06-05,154.54,90.8858,73.6446,67.2243,18.1487,133.0485,7.1429,100.0,-270609300.0,630975334.7904,133.1104,133.0372,1.0005502220431577,157.5157142857143,158.16299999999998,0.9959074770060906
2014-08-05,157.4,15.0105,12.3185,47.5571,27.8409,-119.2064,100.0,50.0,-261396600.0,639658459.9949,145.0313,143.5025,1.0106534729360115,157.3957142857143,157.7285,0.9978901358075065
2014-09-05,157.2,57.6098,69.9051,66.6455,32.2565,42.5516,0.0,85.7143,-243898500.0,642588326.7147,148.2728,148.1929,1.0005391621325987,157.48999999999998,157.42649999999998,1.0004033628391662
