Date,AAPL.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2011-09-13,54.94565934,62.2169,63.8502,52.9188,15.8773,30.6541,0.0,42.8571,93217522374.0,68658060574.7954,11.5389,11.4834,1.004833063378442,54.38361908571428,53.940517488,1.0082146337919886
2011-09-14,55.6142301,74.2055,66.6219,56.3825,14.4524,120.988,7.1429,100.0,93752247308.0,68710289521.8373,11.5352,11.523,1.0010587520610952,54.47484348428571,54.028445971500005,1.0082622682322044
2011-09-15,56.13708672,86.1924,74.205,59.3829,13.4634,145.2726,0.0,100.0,94170066525.0,68972537753.7841,11.5378,11.5795,0.9963988082386978,54.86076146571428,54.09666018900001,1.0141247403082685
2011-09-16,57.2142285,94.1482,84.8487,62.0837,13.8641,168.5996,42.8571,100.0,94868580423.0,69670285877.3664,11.5672,11.6484,0.9930290855396449,55.28443451142857,54.239660046000004,1.0192621868304945
2011-09-19,58.80422691,97.3071,92.5492,63.0534,16.0274,171.5118,35.7143,100.0,95692442046.0,70347890409.3786,11.6345,11.7128,0.9933150058056144,55.84545435857142,54.4624455375,1.025393806822706
2011-09-20,59.06422665,89.9247,93.7933,72.7372,18.9752,169.1139,28.5714,100.0,96468196821.0,69872599351.8594,11.7792,11.8658,0.992701714170136,56.57953525714286,54.8010166275,1.0324541174433317
2011-09-21,58.87708398,79.0868,88.7729,74.522,21.6283,117.9547,21.4286,92.8571,95862220216.0,69284315494.4506,11.8823,12.0151,0.9889472413879202,57.236677457142854,55.20180194100001,1.0368624835529414
2011-09-22,57.40279974,55.5033,74.8383,56.9582,20.621,37.8565,14.2857,85.7143,94893738448.0,69071721935.6213,11.9386,12.0349,0.991998271693159,57.587697514285715,55.52594447399999,1.037131345712654
2011-09-23,57.7570851,41.5875,58.7259,56.3633,19.7145,32.8778,7.1429,78.5714,95440016194.0,69231085980.5357,11.988,12.0471,0.9950942550489329,57.893819657142856,55.745229969,1.0385430231310857
2011-09-26,57.59565669,31.6325,42.9078,55.9994,18.1342,-10.2472,0.0,71.4286,94627138982.0,69940109794.788,12.0605,12.0547,1.0004811401362124,58.10218679571428,55.93801549049999,1.038688739424119
2011-09-27,57.03708582,32.2596,35.1599,61.7885,16.8308,-4.1444,21.4286,64.2857,93994640750.0,69443268020.0534,12.1409,12.1097,1.0025764469805198,58.07688069857143,56.1204438795,1.0348613924592653
2011-09-28,56.71565757,31.5739,31.822,54.1649,15.368,-55.2909,14.2857,57.1429,93565002721.0,69073054338.0797,12.1807,12.1077,1.0060292210741926,57.77851365,56.216372355,1.0277880131634118
2011-09-29,55.79565849,25.3448,29.7261,55.4034,15.339,-132.7287,7.1429,50.0,92913915270.0,68776809547.8747,12.2124,12.1156,1.0079896992307438,57.31157534142857,56.220658064999995,1.0194042068160658
2011-09-30,54.47423124,16.7513,24.5567,44.0813,16.0264,-183.7913,0.0,42.8571,92366273923.0,68249056602.5816,12.187,12.0407,1.0121504563688157,56.682596378571425,56.158729555499995,1.0093283239706075
2011-03-10,53.5142322,27.6368,46.4685,45.9628,15.6708,-122.6825,14.2857,78.5714,92444842006.0,68649092519.2225,10.7004,10.6906,1.0009166931697004,56.127086729999995,56.0856582,1.0007386653082018
2011-05-10,54.03566025,36.3443,28.3688,54.7993,20.3238,13.9597,0.0,14.2857,92711760672.0,67466947290.882,10.5393,10.5193,1.0019012671945853,55.59545460857144,56.11565817,0.9907297966665092
2011-06-10,53.90994609,5.3691,4.7299,38.2534,22.6191,-119.7786,100.0,50.0,90079472443.0,65854974553.1684,10.2582,10.1884,1.0068509285069296,55.06892452285714,56.0987296155,0.9816429872886404
2011-10-10,55.54423017,72.5676,59.9058,44.0335,25.8977,14.3728,71.4286,0.0,90344439502.0,68786257511.3381,11.6365,11.5565,1.0069225111409164,54.85565943,56.132086725,0.977260291404212
2011-11-10,57.18422853,35.2566,50.7672,45.9003,10.5898,-192.8179,100.0,42.8571,90214418571.0,68433658458.7826,12.0936,12.088,1.000463269358041,54.92259813857142,56.2950151335,0.9756209854163111
2011-10-13,58.34708451,91.3094,88.2309,61.6239,21.6383,131.9682,50.0,14.2857,91998599955.0,69176175163.7908,11.6186,11.8323,0.9819392679360733,55.28708757,56.49851493,0.9785582442033932
2011-10-14,60.285654,93.5559,92.2817,67.6183,22.3556,139.1987,42.8571,100.0,92571967728.0,69749542936.7908,11.7084,11.9722,0.9779656203538195,56.11729082142857,56.765514663,0.9885806753374872
2011-10-17,59.99851143,92.9753,92.6135,69.7908,23.4768,109.3464,35.7143,100.0,91885922242.0,69579944331.5158,11.8335,12.1137,0.9768691646648011,57.04361642571428,56.9847287295,1.0010333943413825
2011-10-18,60.31993968,88.0484,91.5265,69.7999,24.4859,92.6766,28.5714,92.8571,92767525523.0,69948246458.7184,11.9761,12.2296,0.979271603323085,57.941370629999994,57.1938713775,1.0130695690726412
2011-10-19,56.94565734,55.6609,78.8949,51.9273,22.162,4.2542,21.4286,85.7143,91663464819.0,69014697060.3554,12.0774,12.2122,0.988961857814317,58.37504366571428,57.18044281949999,1.0208917732586518
2011-10-20,56.47280067,29.8103,57.8399,50.9682,20.3313,-33.6567,14.2857,78.5714,91114193870.0,68662233291.7789,12.158,12.1906,0.9973258084097583,58.50769659428571,57.063871507500004,1.0253019125524272
2011-10-21,56.12422959,4.04,29.8371,49.5373,19.1759,-71.9326,7.1429,71.4286,90492948849.0,68354942846.3498,12.2255,12.1624,1.0051881207656383,58.35626817428572,56.91687165450001,1.0252894524583716
2011-10-24,57.96708489,17.7952,17.2152,48.0235,17.5548,-31.6214,0.0,64.2857,90995087351.0,68791034302.1408,12.2772,12.1288,1.0122353406767364,58.30198251428571,56.8713717,1.0251552014928051
2011-10-25,56.82422889,29.9102,17.2485,55.0572,16.1037,-50.0108,0.0,57.1429,90564659721.0,68397218836.9609,12.3148,12.15,1.0135637860082305,57.807493212857146,56.8424431575,1.0169776315328876
2011-10-26,57.2285142,48.7251,32.1435,52.1594,14.9213,-57.8433,7.1429,50.0,91020964977.0,68664185812.4629,12.298,12.1493,1.0122393882775138,57.41177932285715,56.8160146125,1.010485858862513
2011-10-27,57.81279933,59.4853,46.0402,56.6554,14.1221,-7.1516,0.0,42.8571,91515630271.0,68559130314.0185,12.3058,12.1807,1.0102703457108375,57.05361641571428,56.8268717445,1.0039900959573096
2011-10-28,57.84994215,71.0572,59.7559,52.3571,13.4029,-0.0323,0.0,35.7143,91838473393.0,68646566992.8935,12.2639,12.1813,1.0067808854555753,57.18279996,56.86751456099999,1.0055442092279558
2011-10-31,57.82565646,74.2357,68.2594,51.8017,13.2933,28.4604,57.1429,28.5714,91452971808.0,68608389299.693,12.2055,12.1786,1.0022087924720413,57.376065072857145,56.92301450550001,1.0079590051808196
2011-01-11,56.64422907,90.4628,93.093,78.7144,37.5043,131.1131,50.0,100.0,93299033265.0,65201739480.9612,10.0213,10.0775,0.9944232200446539,57.45035071285714,56.965443034500005,1.0085123129484563
2011-02-11,56.77280037,79.0987,86.9865,63.8511,15.6354,83.6519,0.0,92.8571,91683582847.0,68154784137.6806,10.5147,10.5698,0.9947870347594088,57.27973863857143,57.080371490999994,1.00349274439468
2011-03-11,57.58137099,23.2416,31.0983,41.7573,16.081,-79.1735,7.1429,71.4286,92915922877.0,69077698885.4602,10.7006,10.6451,1.0052136663817155,57.387901795714285,57.283728430500005,1.0018185507135882
2011-04-11,57.17708568,9.7955,12.3571,38.7635,26.3168,-130.8524,100.0,28.5714,89864012225.0,67975715156.7434,10.371,10.3108,1.005838538231757,57.38055486428571,57.44079970199999,0.9989511838618748
2011-07-11,57.10422861,87.1369,92.293,71.591,28.3718,81.6283,0.0,92.8571,91086952648.0,67786692664.7746,10.3525,10.4211,0.9934172016389824,57.27933047571429,57.600513828,0.9944239498757809
2011-08-11,58.03279911,49.1652,34.4112,44.7098,32.5514,-43.9024,78.5714,14.2857,92069633228.0,67519020933.4415,11.5144,11.3837,1.0114813285662834,57.30545289857143,57.724942275000004,0.9927329615258836
2011-10-11,55.03137354,81.4033,69.9631,55.0495,23.7723,114.0772,64.2857,0.0,90950127707.0,69092213025.8501,11.5877,11.6132,0.9978042227809732,56.90626962428571,57.6172995255,0.9876594372337842
2011-11-11,54.94565934,11.7396,33.1757,35.1996,12.1734,-181.1623,100.0,35.7143,89560631918.0,68455348063.3845,12.0441,12.0154,1.0023886012950047,56.66361680571429,57.447228267,0.9863594557139697
2011-11-14,54.17994582,10.3835,19.1266,32.6887,13.9093,-149.7845,100.0,28.5714,89127726286.0,68152621146.2554,11.9869,11.9389,1.004020470897654,56.29320901285714,57.14194285799999,0.9851469200609438
2011-11-15,55.54708731,22.0411,14.7214,30.5567,14.3285,-73.7718,92.8571,21.4286,89558537516.0,68525990878.9221,11.9367,11.8614,1.0063483231321766,56.00259705857143,56.919371651999995,0.983893451968626
2011-11-16,54.96708789,28.3222,20.2489,43.3174,14.2752,-53.6341,85.7143,14.2857,89209326767.0,68222863659.8488,11.9039,11.8445,1.0050149858584152,55.686883088571435,56.651729062499996,0.9829688168411574
2011-11-17,53.91566037,31.2073,27.1902,38.4245,15.7693,-99.1986,100.0,7.1429,88729425888.0,67944859406.155,11.8583,11.8016,1.00480443329718,55.23137334,56.500229214,0.9775424650191402
2011-11-18,53.56280358,15.714,25.0812,34.2922,17.2116,-108.4857,100.0,0.0,88357487517.0,67581655400.0317,11.7884,11.7388,1.0042253041196716,54.59280255,56.35472935949999,0.9687350674996548
2011-11-21,52.71566157,8.2894,18.4036,28.5482,19.7755,-150.3484,100.0,35.7143,87909506670.0,67615040454.4875,11.6992,11.6405,1.0050427387139729,54.26198655428571,56.1843009585,0.9657855598197406
2011-11-22,53.78708907,18.2231,14.0755,29.503,20.3244,-77.5671,92.8571,28.5714,88318528279.0,67857878748.8151,11.6049,11.5635,1.0035802308989494,54.096476515714286,55.97530116749999,0.9664347558191152
2011-11-23,52.42709043,20.0284,15.5136,34.9403,21.4283,-114.1013,85.7143,21.4286,87890256651.0,67440122718.824,11.537,11.5197,1.0015017752198407,53.846068602857144,55.755444244500005,0.9657544538023978
2011-11-25,51.93851949,16.4326,18.228,30.395,22.9274,-124.7115,100.0,14.2857,87635495597.0,67201629931.363,11.4505,11.4504,1.00000873331936,53.33055891428571,55.490944508999995,0.9610677811698827
2011-11-28,53.73137484,31.6319,22.6976,36.3336,22.7281,-23.9099,92.8571,7.1429,87981909143.0,67482989290.3207,11.4074,11.4153,0.9993079463527021,53.15402847857143,55.286873284500004,0.961422220516013
2011-11-29,53.3142324,50.9373,33.0006,41.2772,21.9973,-20.8036,85.7143,0.0,87606053568.0,67368446977.1979,11.3842,11.4057,0.9981149775989199,53.06811019714286,55.06008779700001,0.963821750390204
2011-11-30,54.5999454,83.637,55.4021,48.2494,20.4576,84.3094,78.5714,0.0,88011992373.0,67758866994.884,11.3857,11.4279,0.9963072830528794,53.216273314285715,54.89880224399999,0.9693521741651812
2011-01-12,55.41851601,89.7504,91.3999,74.3427,40.4579,119.5517,42.8571,92.8571,93601623967.0,65501839724.5086,10.0728,10.132,0.9941571259376235,53.60239537714285,54.837516590999996,0.9774767113713559
2011-05-12,56.14422957,49.7674,42.6549,48.9206,18.0017,-202.802,100.0,0.0,92053760014.0,67660857733.4278,10.5294,10.5141,1.0014551887465406,53.939129734285714,54.806088051,0.9841813501465834
2011-07-12,55.58423013,72.5208,84.9043,66.6978,28.3437,54.7635,0.0,85.7143,90635342997.0,67846508512.5891,10.4309,10.4696,0.9963035837090242,54.390149691428576,54.706231007999996,0.9942222063054353
2011-08-12,55.80851562,61.9173,45.9243,51.5343,30.4852,-2.7734,71.4286,7.1429,92598609756.0,67529776463.5857,11.4855,11.3922,1.00818981408332,54.943006281428566,54.637802505,1.0055859453059195
2011-09-12,56.23137234,63.4433,65.3071,48.1752,16.4092,-71.9877,0.0,50.0,92776961534.0,68452564075.6008,11.5572,11.4679,1.0077869531474812,55.30014878142857,54.594159691499996,1.0129315863439967
2011-12-12,55.97708688,56.5304,55.3149,57.2732,18.9564,49.35,21.4286,64.2857,88919378080.0,67630901962.0272,11.7347,11.748,0.9988678924072183,55.680556564285716,54.49137408,1.0218233161553212
2011-12-13,55.54423017,50.8752,54.1059,59.114,17.8595,14.1644,14.2857,57.1429,88580448942.0,67431627962.8176,11.7865,11.7723,1.0012062213840967,55.815454388571425,54.5170169115,1.0238171042846904
2011-12-14,54.31280283,31.8768,46.4275,48.1203,17.8475,-206.2603,7.1429,50.0,88173560936.0,67235314986.7269,11.8029,11.7575,1.0038613650861152,55.65749536285715,54.485374086,1.0215125856529326
2011-12-15,54.13423158,14.8765,32.5428,43.3308,17.8368,-176.1545,0.0,42.8571,87917360680.0,67038564513.8871,11.8053,11.7269,1.0066854838021984,55.37035279285714,54.48308837400001,1.0162851344396355
2011-12-16,54.43137414,13.3482,20.0338,39.4826,17.6783,-105.5944,7.1429,35.7143,88338839501.0,66883960928.8915,11.7766,11.6856,1.0077873622235913,55.20565908,54.427302715500005,1.0143008439820835
2011-12-19,54.60137397,17.1746,15.1331,43.4472,17.2635,-69.5198,0.0,28.5714,88574370136.0,66834914503.7542,11.7433,11.6633,1.0068591222038359,55.03321027285715,54.40901701949999,1.0114722391167892
2011-12-20,56.56422915,47.8663,26.1297,52.1749,17.5317,77.3092,71.4286,21.4286,88911585673.0,67160686074.5664,11.729,11.6742,1.0046941118020933,55.08076124571429,54.54144545850001,1.0098881828796533
2011-12-21,56.63494337,73.4159,46.1522,62.911,18.0434,88.9988,64.2857,100.0,89174533935.0,67338635938.0749,11.7494,11.7322,1.0014660506980788,55.174740744285714,54.695052448,1.0087702319463312
2011-12-22,56.93565735,97.2394,72.8405,63.2294,18.9226,106.065,57.1429,100.0,89376892937.0,67463524167.032,11.7662,11.7813,0.9987183078268103,55.37351605571429,54.906052237,1.0085138850758475
2011-12-23,57.61851381,97.1358,89.2637,66.0402,20.649,127.6983,50.0,100.0,89646292406.0,67698714179.651,11.7869,11.8363,0.995826398452219,55.84576048142857,55.09762347400001,1.0135783897790365
2011-12-27,58.07565621,94.7276,96.3676,69.3412,23.1539,128.9272,42.8571,100.0,89911368671.0,67740200580.2688,11.8214,11.9001,0.993386610196553,56.40882114285715,55.380051763,1.0185765333745045
2011-12-28,57.51994248,83.1282,91.6638,72.627,24.7067,88.2316,35.7143,92.8571,89682706443.0,67597576238.347,11.8634,11.973,0.9908460703248977,56.85004519142858,55.6591229125,1.021396713002481
2011-12-29,57.87422784,73.3159,83.7239,65.45,25.7472,73.3327,28.5714,85.7143,89898684658.0,67769014198.8917,11.9139,12.0136,0.991701072118266,57.31759574428572,55.8662655625,1.0259786503925532
2011-12-30,57.857085,63.0161,73.1534,65.5692,26.8216,71.6962,21.4286,78.5714,89719022479.0,67783825059.5261,11.9749,12.0473,0.9939903546852822,57.502289437142856,56.0934081925,1.025116698914209
2012-03-01,58.74708411,91.5736,92.9455,84.7532,73.931,127.6432,0.0,100.0,97476461032.0,71616852696.9986,15.6842,15.7768,0.9941306221794027,57.80402382857143,56.300765128,1.0267005021539897
2012-05-01,59.71851171,41.546,64.1803,44.0443,26.6349,-19.8522,64.2857,0.0,93740120497.0,72348631308.6956,18.0074,18.0779,0.9961002107545678,58.20157445142856,56.515764913,1.0298290139224637
2012-06-01,60.3427968,63.833,77.7952,50.3047,19.3559,14.487,35.7143,92.8571,91843076604.0,71055540464.6946,17.009,17.1575,0.991344892903978,58.59075773571429,56.725693274499996,1.03287865433727
2012-10-01,60.46279668,24.7618,23.0361,45.4672,24.1318,-102.0083,7.1429,57.1429,95370214928.0,76007867306.3304,20.8287,20.6351,1.0093820722942948,58.93177780285714,56.969621602,1.0344421490907052
2012-11-01,60.36422535,22.8466,21.398,31.0591,43.4286,-106.111,92.8571,35.7143,92352626710.0,74240701357.4024,18.8454,18.7322,1.0060430702213303,59.33810392714285,57.19740708850001,1.0374264664712967
2012-01-13,59.97279717,35.8339,54.103,67.5895,45.8283,27.1878,0.0,71.4286,90081306441.0,68380943817.6421,12.6183,12.6068,1.0009122061109876,59.63789954571428,57.38447833,1.0392688281098517
2012-01-17,60.6713679,41.4245,44.6898,72.184,47.4321,89.3001,0.0,64.2857,90324203883.0,68417017695.1668,12.6809,12.6464,1.0027280490890689,60.039939960000005,57.61919238099999,1.0420128689585426
2012-01-18,61.30136727,63.8699,47.0428,74.6345,49.3327,151.2421,14.2857,100.0,90600995359.0,68630941706.5864,12.734,12.694,1.0031510950055142,60.40483755428571,57.907049236,1.0431344430641938
2012-01-19,61.10708175,83.4942,62.9296,77.2125,51.2707,132.8597,7.1429,100.0,90339256698.0,68502792648.2371,12.7949,12.7505,1.0034822163836712,60.60320470285715,58.246763181999995,1.0404561797450294
2012-01-20,60.0427971,60.366,69.2434,70.5674,49.449,-28.6163,0.0,92.8571,89925281885.0,68147575550.6307,12.8328,12.7821,1.003966484380501,60.56034760285714,58.54219145799999,1.0344735325855547
2012-01-23,61.05836751,50.1154,64.6586,60.1457,48.0234,60.3301,0.0,85.7143,90231344591.0,68350024833.2336,12.8416,12.7815,1.0047021085162149,60.64542915,58.8735411265,1.0300965083736477
2012-01-24,60.05851137,28.6995,46.3937,63.191,45.4805,-55.0495,0.0,78.5714,89683706044.0,67972101841.0596,12.8404,12.7943,1.0036031670353205,60.60175572428572,59.1463979965,1.02460602466226
2012-01-25,63.80850762,50.2911,43.0354,81.8231,47.2553,277.8402,0.0,100.0,90642021002.0,67537641888.0858,12.9266,12.9661,0.9969535943730189,61.14971436,59.50861192,1.0275775620880925
2012-01-26,63.51850791,52.2727,43.7544,73.2821,48.6634,154.0918,0.0,92.8571,90318035479.0,67384537225.0044,13.0043,13.0732,0.9947296759783374,61.55644864714286,59.85279014699999,1.0284641450458472
2012-01-27,63.89707896,76.3324,59.6321,68.0627,49.9307,109.2605,35.7143,85.7143,90617744978.0,67531528507.9534,13.0709,13.1387,0.9948396721136794,61.92726460285714,60.2008612275,1.028677386671148
2012-01-30,64.71564957,82.3973,70.3341,68.9014,51.5205,101.8402,28.5714,78.5714,90997086557.0,67831524844.8124,13.1496,13.1999,0.9961893650709475,62.44277429142857,60.5557180155,1.0311623136141421
2012-01-31,65.21136336,87.8913,82.207,74.3079,53.2713,102.9631,21.4286,100.0,91388770548.0,67956530373.855,13.2445,13.3043,0.9955052126004376,63.1811409,60.91250337300001,1.0372442011307252
2012-02-02,65.01707784,81.7506,86.1643,71.9331,55.6998,70.8698,7.1429,92.8571,90931927692.0,67733679636.4832,13.4174,13.4739,0.9958067077831957,63.74667094714285,61.287360141,1.0401275369094847
2012-03-02,65.66850576,88.4105,90.5719,79.8122,74.8247,105.2052,28.5714,92.8571,97908173863.0,71721754880.2323,15.8436,15.8999,0.9964590972270265,64.54809871714285,61.677074037,1.046549300935069
2012-07-02,66.97564731,72.446,49.8775,58.2152,13.5831,125.4723,85.7143,100.0,93795717354.0,72762482887.611,17.5173,17.4652,1.0029830749146875,65.00054724428571,62.1330021525,1.0461517227953605
2012-08-02,68.09707476,85.9005,77.4143,53.0815,22.1959,59.7955,57.1429,92.8571,92621978581.0,74305642406.1592,18.0096,18.1011,0.9949450585875996,65.65462822285714,62.600501685000005,1.048787572873221
2012-10-02,70.48850094,20.4044,23.4322,39.9407,24.7744,-104.1968,100.0,50.0,95998207955.0,76232664810.2629,20.7131,20.5367,1.0085895007474424,66.59625993428571,63.13900114650001,1.0547563110756837
2012-02-13,71.7999282,92.5067,93.6316,88.6108,68.0566,135.8452,0.0,100.0,94224789782.0,69621200194.5036,14.1871,14.2706,0.9941488094403879,67.60829973857143,63.711857716500006,1.0611572501842514
2012-02-14,72.77992722,95.3202,93.7391,89.5958,70.0983,119.1813,7.1429,100.0,94685188642.0,70069419190.4824,14.3354,14.45,0.9920692041522492,68.68952314714285,64.32771424350001,1.067806060808131
2012-02-15,71.09564319,78.0102,88.6123,91.1816,72.2264,93.5051,0.0,100.0,93179067136.0,68643214335.8212,14.5043,14.6496,0.990081640454347,69.5578896257143,64.8642851355,1.0723603826113164
2012-02-16,71.74421397,58.8161,77.3822,65.06,71.3356,49.4121,0.0,92.8571,94123620080.0,69310505298.4499,14.6119,14.6877,0.9948392192106321,70.42584794142857,65.4528559755,1.0759782272570357
2012-02-17,71.73135684,38.5854,58.4706,69.9408,70.6943,64.4585,0.0,85.7143,93587814345.0,69035788301.7899,14.7504,14.7828,0.9978082636577645,71.10523501714286,66.00585542249999,1.0772564731113932
2012-02-21,73.54992645,49.8319,49.0778,71.3831,70.4914,95.3079,0.0,78.5714,94193410150.0,69641384106.7899,14.897,14.8813,1.0010550153548414,71.88421383000001,66.61828338149999,1.0790463245404245
2012-02-22,73.29135528,58.9343,49.1172,73.6899,70.342,97.4929,7.1429,71.4286,93710107267.0,69755810957.5937,15.0416,14.9959,1.0030474996499044,72.28462159285715,67.227497058,1.0752240490300295
2012-02-23,73.76992623,77.7106,62.1589,74.2333,70.3356,107.8286,0.0,64.2857,94278135435.0,70127495159.3401,15.1748,15.0978,1.0051000808064752,72.56604988285714,67.9138535145,1.0685014342083219
2012-02-24,74.62992537,86.6029,74.4159,76.1561,70.5986,149.5716,0.0,57.1429,94693207850.0,70447081431.9223,15.2924,15.2093,1.0054637623033276,72.83033533285715,68.5924314075,1.0617838417212568
2012-02-27,75.10849632,93.993,86.1022,76.7718,71.1054,135.2706,0.0,100.0,95240790397.0,70749103229.5311,15.3842,15.3096,1.004872759575691,73.40360006571429,69.344930655,1.058528711073441
2012-02-28,76.48706637,95.531,92.0423,79.1926,71.8546,162.2591,0.0,100.0,95841178197.0,71349491029.5311,15.4701,15.4282,1.0027158061212584,74.08115040857142,69.9788585925,1.058621873785622
2012-02-29,77.49135108,91.7318,93.7519,83.1767,72.938,160.2963,0.0,100.0,96793190349.0,71474987173.8334,15.5817,15.5999,0.9988333258546529,74.90400672857143,70.677500751,1.059799878782664
2012-01-03,77.78135079,72.0732,69.4684,71.4311,28.9893,114.4705,14.2857,100.0,90021243581.0,67866719990.3604,12.0627,12.1074,0.9963080430150155,75.50849591999999,71.3717143425,1.0579610790578509
2012-02-03,77.88277926,84.9057,85.169,72.7625,56.69,85.1796,0.0,100.0,91218527578.0,67978967827.204,13.5075,13.5378,0.997761822452688,76.16441363142857,72.030070827,1.0573974557703592
2012-05-03,76.16563812,11.0513,25.1235,47.1429,24.2424,-16.4009,50.0,0.0,93776960134.0,72350311157.8319,17.8768,17.9572,0.9955226872786402,76.50665818714286,72.577784565,1.0541332812194646
2012-07-03,75.81278133,98.2915,74.1426,65.0187,15.473,176.1811,78.5714,100.0,94037430395.0,72956659030.5477,17.552,17.5597,0.9995614959253291,76.67563761,73.1175697395,1.04866228299404
2012-08-03,77.42706543,84.132,83.3437,57.9063,22.3284,100.9512,50.0,100.0,92966899725.0,74405572831.0564,18.0114,18.183,0.990562613430127,77.00686176857143,73.705497723,1.0447912862345576
2012-12-03,78.857064,68.7136,74.942,58.2533,29.9653,74.6237,28.5714,100.0,91894985853.0,73586924976.8982,17.5637,17.6497,0.9951273959330754,77.34543285857141,74.2995685575,1.0409943739944363
2012-03-13,81.1570617,97.2226,87.274,72.6639,53.2615,194.979,0.0,100.0,99120846673.0,73425187232.913,16.4022,16.3257,1.0046858633933,77.86910580428572,74.9525679045,1.0389117808945758
2012-03-14,84.22563006,97.2036,95.2847,78.9418,54.5754,218.4221,0.0,100.0,100539692091.0,74089077635.5382,16.5125,16.5349,0.9986452896600523,78.78971712857143,75.63942436049999,1.0416488199732594
2012-03-15,83.65134492,88.7385,94.3883,83.3956,55.9651,144.327,50.0,100.0,99379972932.0,73687012838.569,16.668,16.8245,0.9906980890962583,79.61379793714286,76.2319951965,1.0443619864851463
2012-03-16,83.65277349,79.7179,88.5533,71.7505,57.0967,94.818,42.8571,92.8571,100205461357.0,73977407873.7922,16.7904,16.9797,0.9888513931341544,80.68338870428572,76.77563751,1.0508983229709652
2012-03-19,85.8713427,81.9695,83.4753,75.2682,58.6134,105.4426,35.7143,100.0,101106698258.0,74783703151.5736,16.9505,17.1816,0.9865495646505565,82.12032604285714,77.51442248549999,1.0594199557923396
2012-03-20,86.56562772,89.4399,83.7091,75.5507,58.4853,88.5642,28.5714,100.0,101923361074.0,75538706285.0805,17.1798,17.3532,0.9900076066662056,83.42583494142856,78.255493173,1.0660700170529682
2012-03-21,86.0713425,90.9897,87.4664,76.3994,58.5246,91.8311,21.4286,100.0,101279318430.0,75065053563.8863,17.3792,17.5112,0.9924619671981362,84.45644615571429,78.97249245600001,1.0694413146801678
2012-03-22,85.61991438,80.6167,87.0154,72.1274,57.3016,69.6744,14.2857,92.8571,100655447007.0,74971159871.4616,17.5699,17.6133,0.9975359529446499,85.09399653857143,79.5759918525,1.069342581318992
2012-03-23,85.14991485,65.216,78.9408,73.0425,55.9578,54.7992,7.1429,85.7143,100224957777.0,74732555150.2519,17.7401,17.7117,1.0016034598598667,85.22603722285714,80.16891983100001,1.06308077248038
2012-03-26,86.71134186,69.5274,71.7867,72.3607,55.2,77.4755,0.0,78.5714,100820700372.0,75311262212.6784,17.8937,17.7884,1.0059195880461425,85.66317964285713,80.8159906125,1.0599780933651934
2012-03-27,87.78276936,77.6434,70.7956,74.7512,55.2012,154.4859,0.0,100.0,101427830579.0,75704530507.2322,18.0407,17.8863,1.008632305172115,86.25317905285715,81.47363281199999,1.0586637182594514
2012-03-28,88.23134034,89.319,78.83,78.6657,55.5466,151.9179,0.0,100.0,102083291634.0,75909288538.7762,18.1627,18.0334,1.0071700289462886,86.59032157285715,82.129775013,1.0543109555474992
2012-03-29,87.12277002,78.2551,81.7392,72.9013,55.0892,82.701,0.0,92.8571,101475052626.0,75643958124.7826,18.2025,18.123,1.0043866909452077,86.66991333,82.6615601955,1.0484911381423236
2012-03-30,85.64991435,53.1242,73.5661,68.8852,52.5697,-19.8879,0.0,85.7143,100744013895.0,75099444331.4862,18.2752,18.1742,1.0055573285206503,86.60970930857142,83.069488359,1.042617584621103
2012-04-04,89.18705367,85.5066,68.2233,70.3375,49.6905,99.8591,7.1429,92.8571,101603945155.0,76398454441.0051,18.435,18.422,1.0007056779937031,87.11930063571428,83.639773503,1.0416013457113138
2012-05-04,90.52562376,10.3156,14.7133,42.1423,24.2996,-86.6394,42.8571,14.2857,93246967205.0,71826747256.0222,17.8336,17.8644,0.9982759006739661,87.88725905142857,84.271915728,1.0429009272210878
2012-09-04,90.88990911,51.1521,52.8861,61.0225,42.2262,49.8572,7.1429,64.2857,94952885709.0,76067431056.8236,20.2962,20.1525,1.007130628954224,88.48419723000002,85.00812927749999,1.0408910063313213
2012-10-04,89.77705308,50.9433,35.7576,47.384,23.4691,-39.2035,85.7143,35.7143,96051763609.0,76355057423.356,20.5209,20.4562,1.0031628552712626,88.76909490428571,85.706342865,1.035735418603848
2012-12-04,88.96705389,46.0445,62.8795,51.8009,27.4485,-13.2992,21.4286,92.8571,91337916896.0,73457929236.6175,17.689,17.6677,1.0012055898617251,88.87419684,86.283342288,1.0300272854910064
2012-04-13,86.46134211,15.9939,33.4868,60.7895,44.0837,-91.6682,0.0,78.5714,99782456535.0,75101252111.8052,18.8672,18.8416,1.001358695652174,88.77970713857144,86.6635561935,1.0244180026532324
2012-04-16,82.87563141,5.589,16.7614,49.8452,42.0138,-208.2146,100.0,71.4286,98731668685.0,74173816191.7459,18.8711,18.7693,1.005423750486166,88.38338100428572,86.749484679,1.018834651656222
2012-04-17,87.0999129,21.7605,14.4478,34.5409,40.7067,-122.4178,100.0,64.2857,99757197710.0,75183190913.3854,18.8019,18.5391,1.0141754454099712,88.08521803714287,86.89319882100001,1.0137182107727258
